country_match,country_llm,countries,time_of_day_iou,time_of_day_llm,time_of_day,type_of_dish_iou,type_of_dish_llm,type_of_dish,utensils_iou,utensils_llm,utensils,ingredients_iou,ingredients_intersect,ingredients_union
True,Nigeria,"Niger, Nigeria",0.6666666666666666,"['breakfast', 'snack']","['breakfast', 'lunch', 'snack']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",['Side dish'],0.3333333333333333,"['Fingers', 'Right Hand']","fork, fingers",0.45454545454545453,"['rice flour', 'salt', 'sugar', 'yeast', 'oil']","['rice flour', 'salt', 'sugar', 'yeast', 'oil', 'water', 'onions', 'habanero pepper', 'groundnut oil', 'baking powder', 'spices']"
True,Nigeria,"Niger, Nigeria",0.5,"['breakfast', 'snack', 'anytime']","['breakfast', 'lunch', 'snack']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",['Side dish'],0.3333333333333333,"['Fingers', 'Right Hand']","fork, fingers",0.3333333333333333,"['rice flour', 'salt', 'sugar', 'yeast']","['rice flour', 'salt', 'Sugar', 'Yeast', 'Oil', 'Rice', 'Millet flour', 'Water', 'Vegetable oil', 'Onions', 'Pepper', 'Tomatoes']"
True,Nigeria,"Niger, Nigeria",0.6666666666666666,"['breakfast', 'snack']","['breakfast', 'lunch', 'snack']",0.0,['Main dish - stand alone (e.g. one pot meal)'],['Side dish'],0.3333333333333333,"['Fingers', 'Right Hand']","fork, fingers",0.5,"['Rice flour', 'Salt', 'Sugar', 'Yeast', 'Oil']","['Rice flour', 'Salt', 'Sugar', 'Yeast', 'Oil', 'Onion', 'Ground nutmeg', 'Water', 'Dried ginger', 'Milk']"
True,Nigeria,"Niger, Nigeria",0.2,"['breakfast', 'snack']","['breakfast', 'lunch', 'dinner', 'anytime']",1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand']",Bowls ,0.1,['millet flour'],"['millet flour', 'milk', 'sugar', 'ginger', 'pepper', 'garlic', 'onions', 'salt', 'water', 'groundnut']"
True,Nigeria,"Niger, Nigeria",0.2,"['breakfast', 'snack']","['breakfast', 'lunch', 'dinner', 'anytime']",1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand']",Bowls ,0.1,['millet flour'],"['millet flour', 'sugar', 'water', 'milk', 'yogurt', 'sugar cane juice', 'nutmeg', 'ginger', 'cloves', 'guinea corn flour']"
True,Nigeria,"Niger, Nigeria",0.2,"['breakfast', 'snack']","['breakfast', 'lunch', 'dinner', 'anytime']",1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand', 'Left Hand']",Bowls ,0.16666666666666666,['millet flour'],"['millet flour', 'groundnuts', 'sugar', 'milk', 'spices', 'water']"
True,Nigeria,"Niger, Nigeria",0.25,['anytime'],"['breakfast', 'lunch', 'dinner', 'anytime']",0.0,"['Side dish', 'Small plate for sharing']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand']",Bowls ,0.1,['millet flour'],"['millet flour', 'guinea corn flour', 'sugar', 'water', 'milk', 'groundnut', 'ginger', 'cloves', 'nutmeg', 'cinnamon']"
True,Nigeria,"Niger, Nigeria",0.2,"['breakfast', 'snack']","['breakfast', 'lunch', 'dinner', 'anytime']",0.0,['Main dish - eaten with sides'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Left Hand']",Bowls ,0.2,['millet flour'],"['millet flour', 'spices', 'water', 'sugar', 'milk']"
True,Nigeria,Nigeria,1.0,"['snack', 'anytime']","['snack', 'anytime']",0.0,['Side dish'],['Dessert'],0.5,"['Fingers', 'Right Hand']",Fingers,1.0,"['Palm Oil', 'Plantains']","['palm oil', 'plantains']"
True,Nigeria,Nigeria,1.0,"['snack', 'anytime']","['snack', 'anytime']",0.0,['Side dish'],['Dessert'],0.5,"['Fingers', 'Right Hand']",Fingers,0.09090909090909091,['plantains'],"['palm oil', 'plantains', 'peanut butter', 'pepper', 'onions', 'tomatoes', 'garlic', 'ginger', 'seasoning cubes', 'salt', 'oil']"
True,Nigeria,Nigeria,0.5,['snack'],"['snack', 'anytime']",0.0,['Side dish'],['Dessert'],0.5,"['Fingers', 'Right Hand']",Fingers,0.09090909090909091,['plantain'],"['plantain', 'pepper', 'onions', 'bell peppers', 'garlic', 'ginger', 'vegetable oil', 'seasoning cubes', 'salt', 'tomato paste', 'palm oil']"
True,Nigeria,Nigeria,1.0,"['snack', 'anytime']","['snack', 'anytime']",0.0,['Side dish'],['Dessert'],0.5,"['Fingers', 'Right Hand']",Fingers,1.0,"['palm oil', 'plantains']","['palm oil', 'plantains']"
True,Nigeria,Nigeria,1.0,"['snack', 'anytime']","['snack', 'anytime']",0.0,['Side dish'],['Dessert'],0.5,"['Fingers', 'Right Hand']",Fingers,0.09090909090909091,['palm oil'],"['palm oil', 'Over-ripe plantain', 'Plantains', 'Onions', 'Bell peppers', 'Tomatoes', 'Scotch bonnet peppers', 'Salt', 'Seasoning cubes', 'Ground crayfish', 'Ground pepper']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",hand,1.0,"['garri', 'cassava flour', 'water']","['Garri', 'cassava flour', 'water']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",hand,1.0,"['Garri', 'water']","['Garri', 'water']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",hand,1.0,"['garri', 'water']","['garri', 'water']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",hand,1.0,"['garri', 'water']","['garri', 'water']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",hand,1.0,"['Garri', 'water']","['Garri', 'water']"
True,Nigeria,Nigeria,0.0,['lunch'],['anytime'],0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon; knife and fork,0.11764705882352941,"['salt', 'onion']","['onion', 'salt', 'rice', 'coconut milk', 'Goat Meat', 'Habanero Pepper', 'Chili Powder', 'Palm oil', 'Okra', 'Stockfish', 'Smoked fish', 'Crayfish', 'Periwinkle', 'Uyayak pod', 'Local spices', 'Seasoning cubes', 'Waterleaf']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.0,['Main dish - eaten with sides'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon; knife and fork,0.125,"['salt', 'pepper']","['onion', 'salt', 'rice', 'coconut milk', 'Goat Meat', 'Habanero Pepper', 'Chili Powder', 'Cocoyam', 'Palm oil', 'Water', 'Crayfish', 'Pepper', 'Uyayak pod', 'Kpala', 'Dried fish', 'Periwinkle']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.0,['Soup'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon; knife and fork,0.13333333333333333,"['onion', 'salt']","['onion', 'salt', 'rice', 'coconut milk', 'Goat Meat', 'Habanero Pepper', 'Chili Powder', 'Palm oil', 'Water', 'Stock cubes', 'Ground crayfish', 'Periwinkle', 'Ukazi leaves', 'Achi', 'Okporoko']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon; knife and fork,0.2,"['onion', 'salt', 'Pepper']","['onion', 'salt', 'pepper', 'rice', 'coconut milk', 'goat meat', 'habanero pepper', 'chili powder', 'stockfish', 'palm oil', 'waterleaf', 'cocoyam', 'ground crayfish', 'periwinkle', 'seasoning cubes']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.0,['Main dish - eaten with sides'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",Spoon; knife and fork,0.25,"['onion', 'pepper', 'Salt']","['onion', 'salt', 'rice', 'coconut milk', 'Goat Meat', 'Habanero Pepper', 'Chili Powder', 'Palm oil', 'Ground crayfish', 'Pepper', 'Stock cubes', 'Seasoning']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.5,['Soup'],"['Soup', 'Small plate / bowl served as a part of a collection']",0.5,"['Fingers', 'Right Hand']",Hands,0.21428571428571427,"['waterleaf', 'crayfish', 'palm oil']","['shrimp', 'salt', 'pepper', 'Palm oil', 'Waterleaf', 'Crayfish', 'Periwinkle', 'Ugu', 'fluted pumpkin leaves', 'stockfish', 'onions', 'bell peppers', 'scotch bonnet peppers', 'seasoning cubes']"
True,Nigeria.,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.3333333333333333,"['Soup', 'Main dish - eaten with sides']","['Soup', 'Small plate / bowl served as a part of a collection']",0.5,"['Fingers', 'Right Hand']",Hands,0.4166666666666667,"['waterleaf', 'crayfish', 'palm oil', 'salt', 'pepper']","['shrimp', 'salt', 'pepper', 'Palm oil', 'Waterleaf', 'Crayfish', 'Periwinkle', 'Ugu leaves', 'stockfish', 'dry fish', 'onions', 'seasoning cubes']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.3333333333333333,"['Soup', 'Main dish - eaten with sides']","['Soup', 'Small plate / bowl served as a part of a collection']",0.5,"['Fingers', 'Right Hand']",Hands,0.3076923076923077,"['waterleaf', 'palm oil', 'crayfish', 'salt']","['shrimp', 'salt', 'pepper', 'Palm oil', 'Waterleaf', 'Crayfish', 'Periwinkle', 'Ugu leaves', 'stockfish', 'beef', 'dry fish', 'onions', 'seasoning cubes']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.3333333333333333,"['Soup', 'Main dish - eaten with sides']","['Soup', 'Small plate / bowl served as a part of a collection']",0.3333333333333333,"['Fingers', 'Right Hand', 'Chopsticks']",Hands,0.38461538461538464,"['water leaves', 'crayfish', 'periwinkle', 'palm oil', 'pepper']","['shrimp', 'salt', 'pepper', 'Palm oil', 'Waterleaf', 'Crayfish', 'Periwinkle', 'Ugu', 'pumpkin leaves', 'stockfish', 'beef', 'onions', 'seasoning cubes']"
True,Nigeria.,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.0,['Main dish - eaten with sides'],"['Soup', 'Small plate / bowl served as a part of a collection']",0.3333333333333333,"['Fingers', 'Right Hand', 'Chopsticks']",Hands,0.3076923076923077,"['waterleaf', 'palm oil', 'crayfish', 'pepper']","['shrimp', 'salt', 'pepper', 'Palm oil', 'Waterleaf', 'Crayfish', 'Periwinkle', 'Ugu leaf (fluted pumpkin)', 'beef', 'stockfish', 'dry fish', 'onions', 'seasoning cubes']"
True,Nigeria.,"Cameroon,Nigeria",0.0,"['lunch', 'dinner']",['anytime'],0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Right Hand', 'Fingers']",Spoon,0.29411764705882354,"['palm oil', 'salt', 'crayfish', 'pepper', 'periwinkle']","['palm oil', 'salt', 'crayfish', 'pepper', 'periwinkle', 'cocoyam', 'Ugu', 'Yam', 'Grated Cocoyam', 'beef', 'curry leaves', 'Periwinkle', 'Kpomo', 'water yam', 'onion', 'seasoning cubes', 'spinach']"
True,Nigeria.,"Cameroon,Nigeria",0.0,"['lunch', 'dinner']",['anytime'],0.0,['Main dish - eaten with sides'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon,0.375,"['palm oil', 'salt', 'crayfish', 'pepper', 'periwinkle', 'ugwu']","['palm oil', 'salt', 'beef', 'Yam', 'curry leaves', 'Grated Cocoyam', 'pepper', 'Crayfish', 'Periwinkle', 'Ugu', 'Kpomo', 'cocoyam', 'water yam', 'onions', 'maggie cube', 'ugwu leaves']"
True,Nigeria,"Cameroon,Nigeria",0.0,"['lunch', 'dinner']",['anytime'],0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand', 'Left Hand']",Spoon,1.0,"['palm oil', 'salt', 'crayfish', 'periwinkle']","['palm oil', 'salt', 'crayfish', 'periwinkle']"
True,Nigeria,"Cameroon,Nigeria",0.0,"['lunch', 'dinner']",['anytime'],0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon,0.3333333333333333,"['palm oil', 'pepper', 'crayfish', 'periwinkle']","['palm oil', 'pepper', 'crayfish', 'periwinkle', 'cocoyam', 'Yam', 'Ugu', 'Kpomo', 'stockfish', 'dry fish', 'onions', 'seasoning cubes']"
True,Nigeria,"Cameroon,Nigeria",0.0,['dinner'],['anytime'],0.5,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Fingers', 'Right Hand']",Spoon,1.0,"['palm oil', 'salt', 'crayfish', 'pepper', 'periwinkle']","['palm oil', 'salt', 'pepper', 'crayfish', 'periwinkle']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Soup', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",Right hand,0.14285714285714285,"['palm oil', 'onions']","['palm oil', 'onions', 'Waterleaf', 'pepper', 'locust beans', 'Melon', 'Egusi seeds', 'Water', 'Tomatoes', 'Peppers', 'Meat (typically goat or beef)', 'Stockfish', 'Dry fish', 'Seasoning cubes']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Soup', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",Right hand,1.0,"['palm oil', 'salt', 'pepper', 'onions']","['palm oil', 'salt', 'pepper', 'onions']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Soup', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",Right hand,1.0,"['palm oil', 'salt', 'onions', 'pepper']","['palm oil', 'salt', 'pepper', 'onions']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Soup', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",Right hand,0.3333333333333333,"['palm oil', 'onions']","['palm oil', 'salt', 'onions', 'pepper', 'Maggi', 'locust beans']"
True,Nigeria,Nigeria,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Soup', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",Right hand,1.0,"['palm oil', 'salt', 'pepper', 'onions']","['palm oil', 'onions', 'pepper', 'salt']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner']","['lunch', 'dinner', 'anytime']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",Hand,1.0,"['tomato', 'onion', 'beef', 'Palm oil']","['tomato', 'onion', 'beef', 'Palm oil']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner']","['lunch', 'dinner', 'anytime']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",Hand,0.2,"['tomato', 'onion', 'Palm oil']","['tomato', 'onion', 'beef', 'palm oil', 'locust beans', 'crayfish', 'kpomo', 'scotch bonnet', 'egusi', 'water', 'bell peppers', 'seasonings', 'meat or fish', 'salt', 'pepper']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner']","['lunch', 'dinner', 'anytime']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",Hand,0.5,"['tomato', 'onion', 'Palm oil', 'fish']","['tomato', 'onion', 'beef', 'Palm oil', 'Fish', 'Pepper', 'Seasoning', 'Onions']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner']","['lunch', 'dinner', 'anytime']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",Hand,0.3125,"['tomato', 'onion', 'beef', 'Palm oil', 'Crayfish']","['tomato', 'onion', 'beef', 'tripe', 'Maggi', 'Palm oil', 'locust beans', 'Crayfish', 'Scotch Bonnet', 'Yam', 'Ishapa leaves', 'Pepper', 'Seasoning cubes', 'Salt', 'Meat', 'Water']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner']","['lunch', 'dinner', 'anytime']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.5,"['Fingers', 'Right Hand']",Hand,0.25,"['tomato', 'onion', 'Palm oil', 'Crayfish']","['tomato', 'onion', 'beef', 'tripe', 'Maggi', 'Palm oil', 'locust beans', 'Crayfish', 'Scotch Bonnet', 'Yam', 'Water', 'Ishapa leaves', 'Pepper', 'Seasoning cubes', 'Salt', 'Meat or fish']"
True,Nigeria,Nigeria,0.4,"['breakfast', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Side dish', 'Main dish - eaten with sides']","['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand']",Spoon,1.0,"['maize flour', 'water']","['cornmeal', 'water']"
True,Nigeria,Nigeria,0.4,"['breakfast', 'dinner']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.16666666666666666,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand']",Spoon,0.18181818181818182,"['maize flour', 'water']","['maize flour', 'water', 'cornmeal', 'palm oil', 'salt', 'sugar', 'pepper', 'onion', 'smoked fish', 'crayfish', 'scent leaves']"
True,Nigeria,Nigeria,0.4,"['breakfast', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.3333333333333333,"['Side dish', 'Main dish - eaten with sides']","['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand']",Spoon,0.18181818181818182,"['cornmeal', 'water']","['maize flour', 'water', 'cornmeal', 'salt', 'palm oil', 'onions', 'pepper', 'garlic', 'smoked fish', 'crayfish', 'seasoning cubes']"
True,Nigeria,Nigeria,0.4,"['breakfast', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.16666666666666666,['Main dish - eaten with sides'],"['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand']",Spoon,0.75,"['maize flour', 'cornmeal', 'water']","['maize flour', 'water', 'cornmeal', 'salt']"
True,Nigeria.,Nigeria,0.4,"['breakfast', 'anytime']","['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",0.16666666666666666,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.0,"['Fingers', 'Right Hand']",Spoon,0.2,"['cornmeal', 'water']","['maize flour', 'water', 'salt', 'palm oil', 'sugar', 'milk', 'butter', 'pepper', 'onion', 'garlic']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand', 'Left Hand']","Spoon, fork",0.15384615384615385,"['Rice', 'Onions']","['onion', 'Rice', 'Tomatoes', 'Bell peppers', 'Green beans', 'Carrots', 'Peas', 'Protein (such as chicken, beef or fish)', 'Spices (such as curry powder, thyme, garlic, ginger)', 'Stock or broth', 'salt', 'Palm oil', 'Scotch Bonnet']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand', 'Left Hand']","Spoon, fork",0.25,"['onion', 'rice', 'palm oil']","['onion', 'salt', 'Palm oil', 'Scotch Bonnet', 'Rice', 'tomato', 'bell pepper', 'pepper', 'stockfish', 'smoked fish', 'beef', 'seasoning cubes']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand', 'Left Hand']","Spoon, fork",0.8,"['Rice', 'Salt', 'Palm oil', 'Scotch Bonnet']","['onion', 'salt', 'Palm oil', 'Scotch Bonnet', 'Rice']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand']","Spoon, fork",0.25,"['Rice', 'Salt', 'Onion']","['onion', 'salt', 'Rice', 'Pepper', 'Seasonings', 'Bell peppers', 'Tomatoes', 'Stock cubes', 'Palm oil', 'Scotch Bonnet', 'Mixed vegetables', 'Meat (such as beef, chicken or fish)']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],1.0,['Main dish - stand alone (e.g. one pot meal)'],['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Fingers', 'Right Hand', 'Left Hand']","Spoon, fork",0.15384615384615385,"['Rice', 'Onion']","['onion', 'salt', 'Palm oil', 'Scotch Bonnet', 'Rice', 'Tomatoes', 'Bell peppers', 'Spices', 'Protein (such as meat or fish)', 'Stock', 'Vegetable oil', 'Green peas', 'Carrots']"
False,"There is no specific country associated with the food item called `Diet`, as it refers to an eating plan rather than a specific dish or cuisine.",Nigeria,0.0,['anytime'],"['breakfast', 'snack']",0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - eaten with sides']",0.3333333333333333,"['Fingers', 'Right Hand']","fork, fingers",0.5238095238095238,"['onion', 'salt', 'butter', 'nutmeg', 'flour', 'Milk', 'Sugar', 'pepper', 'Eggs', 'water', 'vegetable oil']","['onion', 'salt', 'butter', 'nutmeg', 'flour', 'Milk', 'Sugar', 'pepper', 'Eggs', 'water', 'vegetable oil', 'Brown rice', 'Grilled chicken breast', 'Steamed vegetables', 'Grilled fish', 'Plantains', 'Beans', 'Vegetable soup', 'Yam', 'Oatmeal', 'Millet']"
False,There is no specific country that `Diet` can be attributed to as it is a term used to describe a type of eating plan rather than a specific food item.,Nigeria,0.0,['anytime'],"['breakfast', 'snack']",0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - eaten with sides']",0.3333333333333333,"['Fingers', 'Right Hand', 'Left Hand']","fork, fingers",0.05,['Eggs'],"['onion', 'salt', 'butter', 'nutmeg', 'flour', 'Milk', 'Sugar', 'pepper', 'Eggs', 'water', 'vegetable oil', 'Beans', 'Plantains', 'Yam', 'Vegetables', 'Fish', 'Poultry', 'Meat', 'Fruits', 'Nuts']"
False,"There is no specific country associated with the item of food called ""Diet"" as it is a generic term used to describe a specific way of eating for health or weight management purposes.",Nigeria,0.0,['anytime'],"['breakfast', 'snack']",0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - eaten with sides']",0.3333333333333333,"['Fingers', 'Right Hand', 'Left Hand']","fork, fingers",0.05,['eggs'],"['onion', 'salt', 'butter', 'nutmeg', 'flour', 'Milk', 'Sugar', 'pepper', 'Eggs', 'water', 'vegetable oil', 'fish', 'beef', 'chicken', 'beans', 'yam', 'plantain', 'vegetables', 'peppers', 'rice']"
False,"There is no specific country called ""Diet"" from which this food originates. It is commonly used to refer to a specific way of eating rather than a dish from a particular country.",Nigeria,0.0,"['lunch', 'dinner']","['breakfast', 'snack']",0.0,['Main dish - stand alone (e.g. one pot meal)'],"['Starter', 'Main dish - eaten with sides']",0.3333333333333333,"['Fingers', 'Right Hand', 'Left Hand']","fork, fingers",0.6666666666666666,"['onion', 'pepper']","['onion', 'salt', 'pepper']"
False,`Diet` is not a specific item of food from a country. It is a term used to refer to a specific way of eating that focuses on controlling calorie intake and maintaining a balanced diet to achieve specific health goals.,Nigeria,0.0,"['lunch', 'dinner']","['breakfast', 'snack']",0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Starter', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Left Hand']","fork, fingers",0.05263157894736842,['onion'],"['onion', 'salt', 'butter', 'flour', 'Milk', 'Sugar', 'pepper', 'Eggs', 'water', 'vegetable oil', 'plantains', 'beans', 'vegetables', 'peppers', 'tomatoes', 'spices', 'palm oil', 'fish', 'meat']"
False,Australia,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'snack']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],['Starter'],0.5,"['Fingers', 'Right Hand']",fingers,0.3333333333333333,"['potato', 'flour', 'meat', 'Vegetables']","['potato', 'meat', 'Vegetables', 'Minced meat', 'Onions', 'Bell peppers', 'Tomatoes', 'Carrots', 'Beef stock', 'Vegetable oil', 'Flour', 'Seasonings (salt, pepper, thyme)']"
False,Australia,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'snack']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],['Starter'],1.0,"['Fingers', 'Other']",fingers,0.9285714285714286,"['potato', 'flour', 'meat', 'Vegetables', 'Ground beef', 'Onions', 'Bell peppers', 'Tomato paste', 'Scotch bonnet peppers', 'Seasoning cubes', 'Salt', 'Black pepper', 'Garlic']","['potato', 'flour', 'meat', 'Vegetables', 'Ground beef', 'Onions', 'Bell peppers', 'Tomato paste', 'Scotch bonnet peppers', 'Seasoning cubes', 'Salt', 'Black pepper', 'Garlic', 'Puff pastry']"
False,Australia,Nigeria,0.0,"['lunch', 'dinner']",['snack'],0.0,['Main dish - stand alone (e.g. one pot meal)'],['Starter'],0.5,"['Fingers', 'Right Hand', 'Left Hand']",fingers,0.4166666666666667,"['Potato', 'Beef', 'Onions', 'Carrots', 'Green peas']","['potato', 'meat', 'vegetables', 'beef', 'onions', 'carrots', 'green peas', 'tomato paste', 'beef broth', 'thyme', 'curry powder', 'salt']"
