country_match,country_llm,countries,time_of_day_iou,time_of_day_llm,time_of_day,type_of_dish_iou,type_of_dish_llm,type_of_dish,utensils_iou,utensils_llm,utensils,ingredients_iou,ingredients_intersect,ingredients_union
True,Nigeria,Nigeria,0.75,"['lunch', 'dinner', 'snack', 'anytime']","['lunch', 'dinner', 'anytime', 'other']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Soup', 'Main dish - stand alone (e.g. one pot meal)']",0.5,"['Fingers', 'Spoon']",Fingers,0.1111111111111111,"['palm oil', 'Crayfish']","['palm oil', 'Crayfish', 'Okra', 'Onion', 'Garlic', 'Tomato', 'Red pepper', 'Salt', 'Stockfish', 'Water yam', 'Stock', 'Pepper mix', 'Assorted meat', 'Smoked tilapia', 'Seasoning', 'Vegetable oil', 'Black pepper', 'Crushed crayfish']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hands,0.18181818181818182,"['Tomatoes', 'Onions']","['Grated Cocoyam', 'Rice', 'Peas', 'Onions', 'Tomatoes', 'Beef or Chicken', 'Peanuts', 'Vegetable Oil', 'Salt', 'Black Pepper', 'Garlic']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hands,0.09090909090909091,['Salt'],"['Grated Cocoyam', 'Peanuts', 'Rice', 'Tomatoes', 'Onions', 'Red peppers', 'Garlic', 'Beef or Chicken', 'Salt', 'Black pepper', 'Vegetable oil']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hands,0.09090909090909091,['Onions'],"['Grated Cocoyam', 'Rice', 'Beans', 'Tomatoes', 'Onions', 'Peppers', 'Spices', 'Vegetable oil', 'Salt', 'Monosodium glutamate', 'Chicken or beef stock']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hands,0.6363636363636364,"['onions', 'tomatoes', 'peppers', 'ginger', 'garlic', 'curry', 'salt']","['beans', 'rice', 'meat', 'onions', 'tomatoes', 'peppers', 'ginger', 'garlic', 'curry', 'salt', 'grated cocoyam']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hands,0.18181818181818182,"['Tomatoes', 'Garlic']","['Rice', 'Peas', 'Onions', 'Tomatoes', 'Beef', 'Vegetable oil', 'Salt', 'Pepper', 'Garlic', 'Tomato puree', 'Grated Cocoyam']"
True,Nigeria,Nigeria,0.5,"['lunch', 'dinner']",['lunch'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Right hand,0.4166666666666667,"['palm oil', 'yam', 'salt', 'Maggi', 'pepper']","['yam', 'palm oil', 'salt', 'Maggi', 'pepper', 'Vegetables', 'yam flour', 'beans', 'onion', 'tomato', 'beef or chicken', 'spinach']"
True,Nigeria,Nigeria,0.5,"['lunch', 'dinner']",['lunch'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Right hand,0.2857142857142857,"['yam', 'salt', 'pepper', 'Vegetables']","['palm oil', 'yam', 'salt', 'Maggi', 'pepper', 'Vegetables', 'Iyan (Pounded Yam)', 'Beef Stew', 'Efo (Vegetables)', 'Beef', 'Onions', 'Tomatoes', 'Black Pepper', 'Vegetable Oil']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Right hand,0.2,"['salt', 'pepper', 'vegetables']","['palm oil', 'yam', 'salt', 'Maggi', 'pepper', 'Vegetables', 'Peanuts', 'Beans', 'Onions', 'Tomatoes', 'Beef or Chicken', 'Black Pepper', 'Red Pepper', 'Vegetable Oil', 'Efo Riro (Leafy Greens)']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Right hand,0.21428571428571427,"['palm oil', 'salt', 'pepper']","['palm oil', 'yam', 'salt', 'Maggi', 'pepper', 'Vegetables', 'Iyan (Pounded Yam)', 'Ati (Beef Stew)', 'Efo (Leafy Greens)', 'Onions', 'Tomatoes', 'Beef or Goat Meat', 'Peppers', 'Black Pepper']"
True,Nigeria,Nigeria,0.5,"['lunch', 'dinner']",['lunch'],0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Right hand,0.4166666666666667,"['palm oil', 'yam', 'salt', 'Maggi', 'pepper']","['palm oil', 'yam', 'salt', 'Maggi', 'pepper', 'Vegetables', 'Beef', 'Onions', 'Tomatoes', 'Peppers', 'Black pepper', 'Spinach']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.5,"['Main dish - eaten with sides', 'Soup']",['Soup'],0.0,"['Spoon', 'Fingers']",Hand,0.16666666666666666,"['okra', 'dry fish']","['Okra', 'Kpomo', 'dry fish', 'Tomatoes', 'Onions', 'Pepper', 'Garlic', 'Crab meat', 'Fish', 'Palm oil', 'Salt', 'Stockfish']"
True,Nigeria,Nigeria,0.3333333333333333,"['dinner', 'lunch', 'anytime']",['lunch'],0.5,"['Main dish - eaten with sides', 'Soup']",['Soup'],0.0,"['Fingers', 'Spoon']",Hand,0.08333333333333333,['okra'],"['okra', 'Kpomo', 'dry fish', 'Tomatoes', 'Onions', 'Peppers', 'Crab meat', 'Palm oil', 'Salt', 'Black pepper', 'Chili peppers', 'Uziza seeds']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Soup'],0.0,"['Spoon', 'Fingers']",Hand,0.08333333333333333,['Okra'],"['Okra', 'Kpomo', 'dry fish', 'Tomatoes', 'Onions', 'Bell peppers', 'Garlic', 'Groundnut paste', 'Palm oil', 'Salt', 'Black pepper', 'Cracked crayfish']"
True,Nigeria,Nigeria,0.3333333333333333,"['dinner', 'lunch', 'anytime']",['lunch'],0.3333333333333333,"['Main dish - eaten with sides', 'Side dish', 'Soup']",['Soup'],0.0,"['Spoon', 'Fingers']",Hand,0.08333333333333333,['okra'],"['okra', 'Kpomo', 'dry fish', 'Tomatoes', 'Onions', 'Pepper', 'Garlic', 'Crab meat', 'Prawns', 'Beef or Chicken', 'Vegetable oil', 'Salt']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Soup'],0.0,"['Spoon', 'Fingers']",Hand,0.08333333333333333,['Okra'],"['Okra', 'Kpomo', 'dry fish', 'Onions', 'Tomatoes', 'Peppers', 'Crab meat', 'Prawns', 'Salt', 'Black pepper', 'Vegetable oil', 'Potatoes']"
True,Nigeria,Nigeria,0.0,"['dinner', 'lunch']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Spoon']",Spoon,0.09090909090909091,['salt'],"['brown rice', 'salt', 'Ofada rice', 'beans', 'peanuts', 'vegetable oil', 'onions', 'tomatoes', 'chilli peppers', 'groundnut', 'ginger']"
True,Nigeria,Nigeria,0.5,"['dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Spoon']",Spoon,0.18181818181818182,"['brown rice', 'salt']","['brown rice', 'salt', 'Ofada rice', 'beef', 'chicken', 'onions', 'bell peppers', 'tomatoes', 'vegetable oil', 'pepper', 'stock cube']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Spoon']",Spoon,0.09090909090909091,['salt'],"['brown rice', 'salt', 'Ofada rice', 'beef', 'chicken', 'onions', 'peppers', 'tomatoes', 'vegetable oil', 'maggi', 'ginger']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Main dish - eaten with sides'],0.5,"['Fingers', 'Spoon']",Spoon,0.18181818181818182,"['rice', 'salt']","['brown rice', 'Ofada rice', 'beef or chicken', 'onions', 'tomatoes', 'peppers', 'oil', 'salt', 'black pepper', 'maggi', 'ginger']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Right Hand']",Spoon,0.18181818181818182,"['rice', 'salt']","['brown rice', 'salt', 'Rice', 'Cassava Flour', 'Vegetable Oil', 'Onions', 'Tomatoes', 'Pepper', 'Fish or Meat', 'Sugar', 'Ginger']"
True,Nigeria,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.0,"['Main dish - eaten with sides', 'Soup']",['Starter'],0.5,"['Spoon', 'Fingers']",Spoon,0.25,"['peppers', 'pepper', 'meat']","['pepper', 'meat', 'Peppers', 'Onions', 'Tomatoes', 'Beef or Chicken', 'Potatoes', 'Carrots', 'Salt', 'Black pepper', 'Palm oil', 'Basil']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Soup', 'Main dish - eaten with sides']",['Starter'],0.5,"['Fingers', 'Spoon']",Spoon,0.16666666666666666,"['pepper', 'meat']","['pepper', 'meat', 'Peppers', 'Onions', 'Tomatoes', 'Beef or Chicken', 'Salt', 'Black pepper', 'Garlic', 'Crushed ginger', 'Potatoes', 'Palm oil']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Soup', 'Side dish', 'Main dish - eaten with sides']",['Starter'],0.5,"['Spoon', 'Fingers']",Spoon,0.08333333333333333,['pepper'],"['pepper', 'meat', 'Bell peppers', 'Onions', 'Tomatoes', 'Pepper seeds', 'Crushed ginger', 'Garlic', 'Basil leaves', 'Salt', 'Black pepper', 'Crushed crayfish']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Soup', 'Main dish - eaten with sides']",['Starter'],0.5,"['Spoon', 'Fingers']",Spoon,0.2222222222222222,"['pepper', 'meat']","['pepper', 'meat', 'Peppers', 'Onions', 'Tomatoes', 'Beef or Chicken', 'Salt', 'Black pepper', 'Garlic']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Main dish - eaten with sides', 'Soup']",['Starter'],0.5,"['Spoon', 'Fingers']",Spoon,0.08333333333333333,['pepper'],"['pepper', 'meat', 'Bell peppers', 'Onions', 'Tomatoes', 'Potatoes', 'Garlic', 'Ginger', 'Crushed Scotch bonnet peppers', 'Beef or chicken stock', 'Salt', 'Black pepper']"
True,Nigeria,Nigeria,0.5,"['breakfast', 'anytime']",['breakfast'],0.0,"['Main dish - eaten with sides', 'Side dish', 'Small plate / bowl for sharing']",['Starter'],0.5,"['Fingers', 'Spoon']",spoon,0.2727272727272727,"['Sugar', 'Maize', 'Water']","['Sugar', 'Maize flour', 'water', 'Maize', 'Ginger', 'Garlic', 'Salt', 'Rice Flour', 'Vegetable Oil', 'Cinnamon', 'Cloves']"
True,Nigeria,Nigeria,0.5,"['breakfast', 'anytime']",['breakfast'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.5,"['Fingers', 'Spoon']",spoon,0.09090909090909091,['Maize'],"['Sugar', 'Maize', 'Ginger', 'Garlic', 'Onion', 'Salt', 'Black pepper', 'Tomato', 'Palm oil', 'Red pepper', 'Yam']"
True,Nigeria,Nigeria,0.3333333333333333,"['breakfast', 'snack', 'anytime']",['breakfast'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.5,"['Fingers', 'Spoon']",spoon,0.3,"['Sugar', 'Maize', 'Water']","['Sugar', 'Maize', 'Water', 'Rice', 'Vegetable oil', 'Salt', 'Ginger', 'Cinnamon', 'Cardamom', 'Milk']"
True,Nigeria,Nigeria,0.3333333333333333,"['breakfast', 'lunch', 'anytime']",['breakfast'],0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",['Starter'],0.5,"['Fingers', 'Spoon']",spoon,0.3,"['Sugar', 'Maize', 'Water']","['Sugar', 'Maize', 'Water', 'Millet', 'Ginger', 'Cinnamon', 'Cardamom', 'Cocoa', 'Vanilla', 'Salt']"
False,Ghana,Nigeria,0.3333333333333333,"['breakfast', 'lunch', 'anytime']",['breakfast'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.5,"['Fingers', 'Spoon']",spoon,0.2727272727272727,"['Sugar', 'Maize', 'Water']","['Sugar', 'Maize flour', 'water', 'Maize', 'Rice', 'Groundnuts', 'Sesame seeds', 'Vegetable oil', 'Onions', 'Tomatoes', 'Salt']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['snack'],0.5,"['Small plate / bowl served as a part of a collection', 'Small plate / bowl for sharing', 'Side dish', 'Main dish - eaten with sides']","['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.3333333333333333,"['Fingers', 'Spoon']","Fingers, pick, fork",0.07142857142857142,['Chicken'],"['chicken', 'offal (gizzard)', 'Puff puff', 'Samosa', 'Spring roll', 'Beef', 'Pork', 'Onions', 'Bell Peppers', 'Tomatoes', 'Garlic', 'Ginger', 'Pepper', 'Bread']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['snack'],0.6666666666666666,"['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection', 'Side dish']","['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.5,"['Fingers', 'Other']","Fingers, pick, fork",0.14285714285714285,"['Puff puff', 'Chicken']","['chicken', 'offal (gizzard)', 'Puff puff', 'Samosa', 'Spring roll', 'Meat pies', 'Sausage rolls', 'Fried plantains', 'Fried yam', 'Fried sweet potato', 'Chicken wings', 'Fried fish', 'Onions', 'Bread']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['snack'],0.5,"['Starter', 'Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']","['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.3333333333333333,"['Fingers', 'Spoon']","Fingers, pick, fork",0.25,"['chicken', 'puff-puff']","['chicken', 'plantain', 'fish', 'beef', 'puff-puff', 'meat pie', 'vegetable', 'pepper']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'snack', 'anytime']",['snack'],0.6666666666666666,"['Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']","['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.3333333333333333,"['Fingers', 'Spoon']","Fingers, pick, fork",0.07142857142857142,['Chicken'],"['chicken', 'gizzard', 'Puff puff', 'Samosa', 'Spring roll', 'Beef', 'Pork', 'Fish', 'Onions', 'Bell Peppers', 'Tomatoes', 'Potatoes', 'Carrots', 'Bread']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['snack'],0.4,"['Starter', 'Small plate / bowl served as a part of a collection', 'Small plate / bowl for sharing', 'Side dish', 'Main dish - eaten with sides']","['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",0.5,"['Fingers', 'Other']","Fingers, pick, fork",0.25,"['Puff puff', 'Samosas', 'Spring roll']","['chicken', 'offal (gizzard)', 'Puff puff', 'Samosas', 'Spring rolls', 'Meat pies', 'Patties', 'Fried plantains', 'Yam chips', 'Fish fingers', 'Chicken wings', 'Mini quiches']"
False,Ethiopia,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['dinner'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.25,"['Fingers', 'Spoon']","knife and fork, spoon",0.15384615384615385,"['semolina', 'Semolina powder']","['semolina', 'Semolina powder', 'semo vita', 'Cassava flour', 'Water', 'Vegetable oil', 'Onion', 'Tomato', 'Spinach', 'Garlic', 'Ginger', 'Salt', 'Pepper']"
True,Nigeria,Nigeria,0.25,"['breakfast', 'lunch', 'dinner', 'anytime']",['dinner'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.25,"['Fingers', 'Spoon']","knife and fork, spoon",0.15384615384615385,"['Semolina', 'Semolina powder']","['semolina', 'Semolina powder', 'semo vita', 'Cassava flour', 'Water', 'Vegetable oil', 'Onions', 'Tomatoes', 'Pepper', 'Salt', 'Baking powder', 'Sugar', 'Eggs']"
True,Nigeria,Nigeria,0.5,"['lunch', 'dinner']",['dinner'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.25,"['Spoon', 'Fingers']","knife and fork, spoon",0.15384615384615385,"['semolina', 'Semolina powder']","['semolina', 'semolina powder', 'semo vita', 'Cassava flour', 'Water', 'Vegetable oil', 'Onions', 'Tomatoes', 'Spices', 'Salt', 'Chili peppers', 'Garlic', 'Beef or chicken']"
True,Nigeria,Nigeria,0.5,"['lunch', 'dinner']",['dinner'],0.0,"['Side dish', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.25,"['Fingers', 'Spoon']","knife and fork, spoon",0.15384615384615385,"['semolina', 'semolina powder']","['semolina', 'Semolina powder', 'semo vita', 'Cassava Flour', 'Water', 'Vegetable Oil', 'Onions', 'Garlic', 'Red Peppers', 'Tomatoes', 'Salt', 'Black Pepper', 'Baking Soda']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['dinner'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.25,"['Fingers', 'Spoon']","knife and fork, spoon",0.15384615384615385,"['semolina', 'semolina powder']","['semolina', 'semolina powder', 'semo vita', 'Cassava Flour', 'Vegetable Oil', 'Onions', 'Tomatoes', 'Pepper', 'Salt', 'Uziza Seeds', 'Pumpkin Leaves', 'Beans', 'Chicken or Beef']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hand,0.6666666666666666,"['salt', 'onions']","['salt', 'onions', 'peppers']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Other']",Hand,0.6666666666666666,"['salt', 'Onions']","['salt', 'Onions', 'Pepper']"
True,Nigeria,Nigeria,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",1.0,['Main dish - eaten with sides'],['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hand,0.5714285714285714,"['salt', 'beans', 'peppers', 'onions']","['salt', 'beans', 'peppers', 'onions', 'tomatoes', 'crayfish', 'maggi']"
True,Nigeria,Nigeria,0.6666666666666666,"['lunch', 'dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hand,0.5714285714285714,"['salt', 'Beans', 'Onions', 'Peppers']","['salt', 'Onions', 'Peppers', 'Garlic', 'Tomatoes', 'Palm Oil', 'Black Pepper']"
True,Nigeria,Nigeria,0.3333333333333333,"['dinner', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.0,"['Fingers', 'Spoon']",Hand,1.0,"['salt', 'Onions']","['salt', 'Onions']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Small plate / bowl for sharing'],0.0,"['Fingers', 'Spoon']",Fork,0.4166666666666667,"['tomato', 'onion', 'salt', 'Plantain', 'Scotch Bonnet']","['tomato', 'onion', 'thyme', 'salt', 'egg', 'Plantain', 'Scotch Bonnet', 'Pepper', 'Olive Oil', 'Garlic', 'Stockfish', 'Beef']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Small plate / bowl for sharing'],0.0,"['Fingers', 'Spoon']",Fork,0.4444444444444444,"['plantain', 'onion', 'salt', 'tomato']","['tomato', 'onion', 'salt', 'plantain', 'pepper', 'vegetable oil', 'garlic', 'beans', 'potato']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Small plate / bowl for sharing'],0.0,"['Fingers', 'Spoon']",Fork,0.36363636363636365,"['tomato', 'onion', 'salt', 'Plantain']","['tomato', 'onion', 'salt', 'Plantain', 'Scotch Bonnet', 'Pepper', 'Beef or Chicken', 'Spices', 'Garlic', 'Vegetable Oil', 'Potato']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['anytime'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Small plate / bowl for sharing'],0.0,"['Fingers', 'Spoon']",Fork,0.3333333333333333,"['tomato', 'onion', 'salt', 'Plantain']","['tomato', 'onion', 'salt', 'egg', 'Plantain', 'Scotch Bonnet', 'Pepper', 'Garlic', 'Spices', 'Vegetable oil', 'Beef or chicken stock', 'Potato']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Small plate / bowl for sharing'],0.0,"['Fingers', 'Spoon']",Fork,0.36363636363636365,"['tomato', 'onion', 'salt', 'Plantain']","['tomato', 'onion', 'salt', 'Plantain', 'Scotch Bonnet', 'Beef or Chicken', 'Peppers', 'Garlic', 'Ginger', 'Black Pepper', 'Vegetable Oil']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'anytime']","['lunch', 'snack']",0.0,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']","['Starter', 'Small plate / bowl for sharing']",0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.18181818181818182,"['palm oil', 'salt']","['palm oil', 'yam', 'salt', 'plantain', 'peanut sauce', 'onion', 'garlic', 'ginger', 'beef or goat meat', 'black pepper', 'potato']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner']","['lunch', 'snack']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Small plate / bowl for sharing']",0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.08333333333333333,['salt'],"['palm oil', 'yam', 'salt', 'Plantain', 'Peanuts', 'Egusi seeds', 'Vegetable oil', 'Onions', 'Garlic', 'Tomatoes', 'Red pepper', 'Beef or chicken']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner']","['lunch', 'snack']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Small plate / bowl for sharing']",0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.08333333333333333,['salt'],"['palm oil', 'yam', 'salt', 'beans', 'vegetable oil', 'onion', 'tiger nut', 'garlic', 'pepper', 'chili pepper', 'water', 'Epo (fermented corn dough)']"
True,Nigeria,Nigeria,0.25,"['lunch', 'dinner', 'anytime']","['lunch', 'snack']",0.25,"['Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']","['Starter', 'Small plate / bowl for sharing']",0.3333333333333333,"['Fingers', 'Right Hand', 'Left Hand']",fingers; fork,0.08333333333333333,['salt'],"['palm oil', 'yam', 'salt', 'Beans', 'Pumpkin leaves', 'Eggplant', 'Onion', 'Tomato', 'Peanuts', 'Red pepper', 'Black pepper', 'Vegetable oil']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner']","['lunch', 'snack']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Small plate / bowl for sharing']",0.3333333333333333,"['Fingers', 'Right Hand', 'Left Hand']",fingers; fork,0.08333333333333333,['salt'],"['palm oil', 'yam', 'salt', 'Peanuts', 'Vegetable oil', 'Onions', 'Tomatoes', 'Egusi seeds', 'Okra', 'Pepper', 'Fish or meat', 'Water']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Starter'],0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.16666666666666666,"['onion', 'oil']","['onion', 'palm oil', 'oil', 'bell pepper', 'beans', 'peppers', 'tomatoes', 'garlic', 'ginger', 'beef', 'salt', 'peppercorns']"
True,Nigeria,Nigeria,0.5,"['lunch', 'dinner']",['lunch'],0.0,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",['Starter'],0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.26666666666666666,"['onion', 'palm oil', 'bell pepper', 'cooking oil']","['onion', 'palm oil', 'bell pepper', 'Scotch Bonnet', 'cooking oil', 'Peanuts', 'Red Pepper', 'Onions', 'Tomatoes', 'Okra', 'Beef or Chicken', 'Vegetable Oil', 'Garlic', 'Salt', 'Black Pepper']"
True,Nigeria,Nigeria,0.3333333333333333,"['lunch', 'dinner', 'anytime']",['lunch'],0.0,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",['Starter'],0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.14285714285714285,"['onion', 'palm oil']","['onion', 'palm oil', 'yam', 'bell pepper', 'Scotch Bonnet', 'cooking oil', 'rice', 'beans', 'peanuts', 'vegetable oil', 'garlic', 'ginger', 'tomatoes', 'chili peppers']"
True,Nigeria,Nigeria,0.0,"['dinner', 'other (please elaborate)']",['lunch'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Starter'],0.3333333333333333,"['Fingers', 'Spoon']",fingers; fork,0.14285714285714285,"['onion', 'bell pepper']","['onion', 'palm oil', 'yam', 'bell pepper', 'Scotch Bonnet', 'cooking oil', 'Peanuts', 'Meat or fish', 'Tomatoes', 'Chili peppers', 'Garlic', 'Ginger', 'Salt', 'Black pepper']"
