country_match,country_llm,countries,time_of_day_iou,time_of_day_llm,time_of_day,type_of_dish_iou,type_of_dish_llm,type_of_dish,utensils_iou,utensils_llm,utensils,ingredients_iou,ingredients_intersect,ingredients_union
False,Estonia,Kenya,0.0,"['lunch', 'dinner', 'snack']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Other'],0.5,"['Fingers', 'Right Hand']",Hand,0.35714285714285715,"['milk', 'sugar', 'butter', 'salt', 'eggs']","['lemon', 'potato', 'salt', 'butter', 'flour', 'Milk', 'egg', 'Curried mince', 'Uji flour', 'sugar', 'cardamom powder', 'baking powder', 'water', 'vegetable oil']"
False,Tanzania,Kenya,0.5,"['snack', 'anytime']",['anytime'],0.0,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']",['Other'],0.0,"['Right Hand', 'Fingers']",glass,0.3333333333333333,"['ginger', 'Sugar']","['ginger', 'Sugar', 'Tamarind fruit', 'Lime juice', 'Ukwaju/tamarind', 'lemon juice']"
True,Tanzania,Kenya,0.5,"['dinner', 'snack']",['snack'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Other'],0.0,"['Fingers', 'Right Hand']",none,0.2727272727272727,"['Sugar', 'Water', 'Baobab seeds']","['Sugar', 'Water', 'Baobab seeds', 'Salt', 'Food coloring', 'Flavorings', 'Tartaric acid', 'Sodium metabisulfite', 'Sorbitol', 'Artificial sweeteners', 'Strawberry essence']"
False,Malawi,Kenya,0.0,"['lunch', 'dinner']",['snack'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Small plate / bowl for sharing', 'Dessert']",0.3333333333333333,"['Right Hand', 'Fingers']","fork, hands",0.5,"['cinnamon', 'sugar', 'oil', 'onions', 'tomatoes', 'pepper', 'salt', 'garlic', 'ginger']","['cinnamon', 'Sugar', 'raisins', 'Oil', 'Vermicelli', 'cardmaon', 'vanilla', 'ghee', 'Pumpkin leaves', 'Onions', 'Tomatoes', 'Pepper', 'Salt', 'Vegetable oil', 'Garlic', 'Ginger', 'Potatoes', 'Coriander']"
False,Tanzania,Kenya,0.3333333333333333,"['lunch', 'snack', 'anytime']",['snack'],0.0,"['Side dish', 'Main dish - eaten with sides']",['Other'],0.5,"['Right Hand', 'Fingers']",Hand,0.15384615384615385,"['onions', 'coriander']","['black eyed pea', 'curry powder', 'coriander', 'green chilli', 'Cowpeas', 'Onions', 'Garlic', 'Ginger', 'Turmeric', 'Cumin', 'Salt', 'Vegetable oil', 'Chili peppers']"
False,Mauritius.,Kenya,0.5,"['breakfast', 'snack']",['snack'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']",['Dessert'],0.5,"['Right Hand', 'Fingers']",Hand,0.15384615384615385,"['papaya', 'coconut milk']","['cardamom', 'papaya', 'Sugar', 'coconut milk', 'water', 'onions', 'garlic', 'ginger', 'coriander', 'cumin', 'turmeric', 'salt', 'black pepper']"
False,Tanzania,Kenya,0.5,"['snack', 'anytime']",['snack'],0.3333333333333333,"['Dessert', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",['Dessert'],0.5,"['Right Hand', 'Fingers']",Hand,0.08333333333333333,['Sugar'],"['sugar', 'water', 'coconut flesh', 'coconut milk', 'flour', 'cardamom powder', 'baking powder', 'ghee or vegetable oil', 'milk', 'rose water (optional)', 'pistachio or cardamom for garnish', 'salt']"
True,Kenya,Kenya,0.3333333333333333,"['lunch', 'dinner', 'snack']",['snack'],0.0,"['Side dish', 'Main dish - eaten with sides']",['Other'],0.5,"['Right Hand', 'Fingers']",Hands,0.08333333333333333,['chillis'],"['cassava', 'chillis', 'lemon juice', 'Muhugo leaves', 'onions', 'garlic', 'tomatoes', 'vegetable oil', 'salt', 'black pepper', 'coriander', 'turmeric']"
True,Tanzania,Kenya,0.5,"['lunch', 'dinner']",['lunch'],0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",Hand,0.2857142857142857,"['tomato', 'fish', 'chili', 'lemon juice']","['tomato', 'curry powder', 'garlic', 'fish', 'coconut milk', 'chili', 'lemon juice', 'Onions', 'Pilau masala', 'Salt', 'Black pepper', 'Vegetable oil', 'Chili peppers', 'Fresh cilantro']"
True,Kenya,Kenya,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Side dish', 'Main dish - eaten with sides']",['Side dish'],0.0,['Right Hand'],none,0.5454545454545454,"['tomato', 'onion', 'salt', 'collard green', 'cooking oil', 'curry powder']","['tomato', 'onion', 'salt', 'collard green', 'cooking oil', 'curry powder', 'garlic', 'black pepper', 'vegetable oil', 'coriander', 'water']"
False,Tanzania,Kenya,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Side dish', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,['Right Hand'],none,0.2,"['maize flour', 'water']","['maize flour', 'water', 'Cornmeal', 'Salt', 'Boiled Water', 'Cold Water', 'Cassava Flour', 'Sorghum Flour', 'Millet Flour', 'Food Color (optional)']"
True,Kenya,Kenya,0.25,"['dinner', 'snack', 'anytime']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']",['Main dish - eaten with sides'],0.0,['Right Hand'],none,0.5,"['goat', 'beef', 'chicken', 'oil', 'lemon juice', 'garlic', 'salt', 'black pepper']","['goat', 'beef', 'chicken', 'oil', 'lemon juice', 'curry powder', 'garlic', 'ginger', 'paprika', 'curry leaves', 'salt', 'black pepper', 'vinegar', 'onions', 'chili peppers', 'herbs (such as rosemary or thyme)']"
True,Kenya.,Kenya,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']",['Salad'],0.25,"['Right Hand', 'Fingers']","Spoon, Fork, Hands",0.25,"['onions', 'tomato', 'salt', 'oil']","['managu', 'boiling water', 'onion', 'oil', 'tomato', 'cream', 'salt', 'pepper', 'fresh milk', 'greens (amaranth or african nightshade)', 'onions', 'peppers', 'vegetable oil', 'garlic', 'ginger', 'chili peppers']"
False,Bolivia,Kenya,0.0,"['breakfast', 'snack']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']",,0.07142857142857142,['oil'],"['water', 'oil', 'wheat flour', 'coconut milk', 'ugali', 'beans', 'onions', 'tomatoes', 'peas', 'potatoes', 'carrots', 'peanuts', 'vegetable oil', 'salt']"
False,India,Kenya,0.5,"['snack', 'anytime']",['anytime'],0.5,"['Side dish', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,['Right Hand'],Fork,0.2777777777777778,"['ginger', 'garlic', 'coriander', 'turmeric', 'cumin']","['Potatoes', 'Vegetable Oil', 'Onion', 'Tomato', 'Garlic', 'Ginger', 'Cumin', 'Coriander', 'Turmeric', 'Chili Flakes', 'Green chilli', 'Red chilli', 'Tomatoes', 'Ketchup', 'Salt', 'Coriander leaves', 'Tomato ketchup', 'Tomato sauce']"
False,Tanzania,Kenya,0.0,"['lunch', 'dinner']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['Side dish'],1.0,['Right Hand'],Hands,0.07142857142857142,[''],"['cardamom', 'sweet potato', 'Sugar', 'coconut milk', 'green peas', 'onions', 'garlic', 'ginger', 'tomatoes', 'green chilies', 'coriander', 'turmeric', 'salt', 'vegetable oil']"
False,Tanzania,Kenya,0.3333333333333333,"['lunch', 'dinner', 'snack']",['snack'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['Small plate / bowl for sharing'],0.5,"['Right Hand', 'Fingers']",Hands,0.06666666666666667,['salt'],"['lemon', 'potato', 'flour', 'red chilli', 'water', 'peas', 'onions', 'tomatoes', 'garlic', 'ginger', 'coriander', 'turmeric', 'cumin', 'coconut milk', 'salt']"
False,Madagascar,Kenya,0.0,"['lunch', 'snack', 'anytime']",['breakfast'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],1.0,['Right Hand'],Hand,0.2857142857142857,"['rice flour', 'sugar', 'coconut milk', 'yeast']","['rice flour', 'Sugar', 'coconut milk', 'Yeast', 'sorghum flour', 'maize flour', 'cow peas', 'vegetable oil', 'onions', 'garlic', 'salt', 'black pepper', 'turmeric', 'coriander']"
False,Tanzania,Kenya,0.3333333333333333,"['breakfast', 'snack', 'anytime']",['snack'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish', 'Small plate / bowl for sharing']",['Dessert'],0.5,"['Right Hand', 'Fingers']",Hands,0.5,"['coconut milk', 'rice flour', 'sugar', 'yeast', 'cardamom']","['instant yeast', 'cardamom', 'rice flour', 'Sugar', 'Coconut milk', 'water', 'salt', 'ghee or oil', 'raisins', 'cardamom powder']"
False,Ghana,Kenya,0.0,"['lunch', 'dinner']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Other']",0.0,['Right Hand'],spoon,0.23076923076923078,"['Garlic', 'Ginger', 'Turmeric']","['Maize flour', 'water', 'finger millet flour', 'Green Gram', 'Onions', 'Tomatoes', 'Ginger', 'Garlic', 'Chili Peppers', 'Curry Powder', 'Turmeric', 'Salt', 'Vegetable Oil']"
False,Tanzania,Kenya,0.0,"['breakfast', 'snack']",['lunch'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Side dish'],0.5,"['Right Hand', 'Fingers']",Hand,0.09090909090909091,['Beans'],"['Beans', 'Uji flour', 'water', 'sugar', 'coconut milk', 'cardamom', 'black pepper', 'ghee or oil', 'raisins', 'cashew nuts', 'cardamom powder']"
False,Uganda,Kenya,0.0,"['breakfast', 'snack', 'anytime']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Side dish'],0.5,"['Right Hand', 'Fingers']",Hands,0.08333333333333333,['potatoes'],"['sweet potato', 'Beans', 'ugali flour', 'water', 'salt', 'vegetable oil', 'onions', 'tomatoes', 'chili peppers', 'coriander', 'turmeric', 'potatoes']"
False,Zambia,Kenya,0.25,"['lunch', 'dinner', 'anytime']","['dinner', 'snack']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Side dish'],0.5,"['Right Hand', 'Fingers']",hands,0.14285714285714285,['oil'],"['oil', 'Onions', 'Garlic', 'Tomatoes', 'Spices', 'Vegetable oil', 'Potatoes']"
False,Ecuador.,Kenya,0.0,"['lunch', 'dinner', 'snack']",['other'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Side dish']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",hands,1.0,"['tomato', 'onion', 'salt']","['tomato', 'onion', 'salt']"
False,Indonesia,Kenya,0.3333333333333333,"['snack', 'anytime']","['breakfast', 'snack']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Side dish'],0.5,"['Right Hand', 'Fingers']",Fingers,0.09090909090909091,['salt'],"['salt', 'maize', 'Ugali flour', 'water', 'vegetable oil', 'onions', 'tomatoes', 'green peppers', 'garlic', 'coriander', 'turmeric']"
False,Does not exist.,Kenya,0.5,"['anytime', 'snack']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']",['Soup'],0.3333333333333333,"['Right Hand', 'Fingers']","Both hands, knife",0.16666666666666666,"['Tomatoes', 'Onions']","['Tomatoes', 'Onions', 'Sorghum flour', 'Ripened mango', 'Coconut milk', 'Turmeric powder', 'Ginger paste', 'Red chili flakes', 'Ghee', 'Cilantro leaves', 'Salt', 'Cardamom powder']"
False,Morocco.,Kenya,0.3333333333333333,"['dinner', 'snack']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",Fingers,0.09090909090909091,['salt'],"['Smoke', 'ugali flour', 'potatoes', 'onions', 'tomatoes', 'Capsicum', 'coriander', 'cumin', 'turmeric', 'salt', 'vegetable oil']"
False,Malawi,Kenya,0.0,"['lunch', 'dinner']",['anytime'],0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Sauce', 'Other']",0.0,"['Right Hand', 'Fingers']",Cup,0.13333333333333333,"['salt', 'water']","['salt', 'peanut butter', 'water', 'groundnut flour', 'milk', 'Long-grain rice', 'Split green gram (mung beans)', 'Onions', 'Tomatoes', 'Bell peppers', 'Ginger', 'Garlic', 'Turmeric', 'Cumin seeds', 'Vegetable oil']"
True,Kenya,Kenya,0.6666666666666666,"['lunch', 'dinner', 'snack']","['lunch', 'dinner']",0.3333333333333333,"['Main dish - eaten with sides', 'Side dish']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.3333333333333333,"['Fingers', 'Right Hand']","Fingers, plate, spoon",0.3125,"['Tomato', 'Onion', 'Ginger', 'Salt', 'Garlic']","['omena', 'tomato', 'onion', 'garam masala', 'salt', 'ginger', 'curry powder', 'parsley', 'garlic', 'coconut milk', 'water', 'Silver Cyprinid fish', 'Chili peppers', 'Black pepper', 'Vegetable oil', 'Coriander']"
False,Zimbabwe.,Kenya,0.0,"['lunch', 'dinner']",['other'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.5,"['Fingers', 'Right Hand']",hands,0.16666666666666666,['water'],"['water', 'onions', 'salt', 'vegetable oil', 'tomatoes', 'garlic']"
False,Somalia,Kenya,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],1.0,['Right Hand'],hands,0.06666666666666667,['salt'],"['ghee', 'salt', 'water', 'teff flour', 'red sorghum flour', 'fermented milk', 'matooke (steamed or boiled green bananas)', 'beef or goat meat', 'onions', 'garlic', 'ginger', 'tomatoes', 'coriander', 'cumin', 'turmeric']"
False,Nepal,Kenya,0.0,"['dinner', 'special occasions']",['anytime'],0.0,"['Main dish - eaten with sides', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",,0.6666666666666666,"['dairy milk', 'goat milk']","['dairy milk', 'ash (cromwo tree)', 'goat milk']"
False,Malawi.,Kenya,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Main dish - eaten with sides', 'Side dish']",['Side dish'],0.0,"['Right Hand', 'Fingers']",,0.08333333333333333,['salt'],"['salt', 'water', 'sheep fat', 'Cassava leaves', 'onions', 'tomatoes', 'peanuts', 'chili peppers', 'vegetable oil', 'black pepper', 'garlic', 'gourd seeds']"
False,Greece,Kenya,0.5,"['lunch', 'dinner']",['lunch'],0.5,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']",['Main dish - eaten with sides'],0.5,"['Right Hand', 'Fingers']",Hand,0.2,"['onion', 'goat meat']","['onion', 'goat meat', 'garlic', 'ginger', 'tomatoes', 'potatoes', 'peas', 'chilies', 'cumin', 'coriander']"
False,Uganda,Kenya,0.0,"['breakfast', 'snack']","['lunch', 'dinner']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Side dish'],0.5,"['Right Hand', 'Fingers']",hands,1.0,"['onion', 'salt', 'Oil']","['onion', 'salt', 'oil']"
True,Kenya,Kenya,0.0,"['lunch', 'dinner']",['other'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.5,"['Right Hand', 'Fingers']",Hands,0.3076923076923077,"['onions', 'water', 'salt', 'Oil']","['kidney bean', 'salt', 'water', 'onions', 'Oil', 'Red sorghum', 'Ugali flour', 'sukuma wiki (stewed greens)', 'tomatoes', 'vegetable oil', 'black pepper', 'optional meat or beans', 'bouillon cube']"
False,Peru,Kenya,0.0,"['breakfast', 'snack']",['lunch'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.5,"['Right Hand', 'Fingers']",Hands,0.15384615384615385,"['salt', 'black bean']","['salt', 'black bean', 'sweet potato', 'water', 'Ugali flour', 'boiled cassava leaves', 'onions', 'tomatoes', 'green peppers', 'vegetable oil', 'black pepper', 'garlic', 'coriander']"
False,Tanzania,Kenya,0.6666666666666666,"['lunch', 'dinner', 'snack']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],1.0,['Right Hand'],Hands,0.5,['salt'],"['salt', 'green bananas']"
False,Zambia,Malawi,0.0,"['lunch', 'dinner']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']","Plates, serving packet",0.09090909090909091,['potato'],"['potato', 'corn flour', 'water', 'vegetable oil', 'onions', 'salt', 'pepper', 'tomatoes', 'chili peppers', 'garlic', 'coriander']"
True,Mexico,Mexico,0.6,"['lunch', 'dinner', 'snack', 'anytime']","['breakfast', 'dinner', 'snack', 'anytime']",0.2,"['Main dish - eaten with sides', 'Small plate / bowl for sharing']","['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.5,"['Right Hand', 'Fingers']",Hands,0.35294117647058826,"['beef', 'chicken', 'pork', 'fish', 'tortilla', 'vegetables']","['pork', 'beef', 'chicken', 'fish', 'tortilla', 'Vegetables', 'Shellfish', 'Ground Beef', 'Corn Tortilla', 'Onion', 'Garlic', 'Cilantro', 'Lime Juice', 'Chili Peppers', 'Tomato', 'Cheese', 'Refried Beans']"
True,Mexico,Mexico,0.0,"['lunch', 'dinner', 'snack']",['anytime'],0.2,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection', 'Side dish']",['Main dish - stand alone (e.g. one pot meal)'],0.5,"['Right Hand', 'Fingers']",hands,0.1,['tortilla'],"['Tortilla', 'Refried beans', 'Shredded chicken', 'Oaxaca cheese', 'Sliced avocado', 'Sliced radishes', 'Sliced lime', 'Chili peppers', 'Cilantro', 'Salsa']"
True,Mexico,Mexico,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['anytime'],0.16666666666666666,"['Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']","['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing']",0.0,"['Fingers', 'Right Hand']",knife and fork,0.2727272727272727,"['masa harina', 'water', 'vegetable shortening']","['corn dough', 'masa harina', 'water', 'vegetable shortening', 'refried beans', 'shredded chicken', 'onion', 'garlic', 'oregano', 'cumin', 'queso fresco']"
True,Mexico,Mexico,0.3333333333333333,"['breakfast', 'brunch', 'anytime']","['breakfast', 'lunch']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish', 'Small plate / bowl for sharing']",['Main dish - eaten with sides'],0.3333333333333333,"['Fork', 'Spoon']",knife and fork,0.09090909090909091,['tortilla'],"['tortilla', 'Tortilla chips', 'Onion', 'Garlic', 'Jalapeño', 'Tomato', 'Cilantro', 'Queso fresco', 'Sour cream', 'Eggs', 'Salsa Roja']"
True,Mexico,Mexico,0.25,"['lunch', 'dinner', 'snack', 'anytime']",['anytime'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing']","['Starter', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl served as a part of a collection']",0.5,"['Right Hand', 'Fingers']",hands,0.1,['tortilla'],"['Tortilla', 'Ground Beef', 'Onion', 'Garlic', 'Cumin', 'Chili Powder', 'Lime Juice', 'Cilantro', 'Tomato', 'Salsa']"
True,Mexico,Mexico,1.0,"['lunch', 'dinner', 'special occasions']","['lunch', 'dinner']",0.6666666666666666,"['Soup', 'Main dish - stand alone (e.g. one pot meal)']","['Soup', 'Main dish - stand alone (e.g. one pot meal)', 'Small plate / bowl served as a part of a collection']",0.25,"['Spoon', 'Fork', 'Right Hand', 'Fingers']",spoon,0.9090909090909091,"['White corn', 'Hominy', 'Onion', 'Garlic', 'Oregano', 'Cumin', 'Chili peppers', 'Lime juice', 'Salt', 'Cilantro']","['White corn (Cacahuazintle)', 'Hominy', 'Pork or Chicken', 'Onion', 'Garlic', 'Oregano', 'Cumin', 'Chili peppers', 'Lime juice', 'Salt', 'Cilantro']"
True,Mexico,Mexico,0.3333333333333333,"['breakfast', 'dinner', 'special occasions', 'anytime']",['anytime'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']","['Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Dessert']",0.0,"['Fingers', 'Right Hand']",knife and fork,0.18181818181818182,"['Nixtamalized corn flour', 'Masa Harina (corn flour)']","['Nixtamalized corn flour', 'Masa Harina (corn flour)', 'Pork or Chicken or Vegetables (filling)', 'Lard or Vegetable Shortening', 'Chicken or Beef Broth', 'Onion', 'Garlic', 'Cilantro', 'Jalapeño or Serrano Peppers', 'Tomatoes', 'Spices (e.g., cumin, oregano)']"
False,Singapore,Mozambique,0.0,"['lunch', 'dinner']",['anytime'],1.0,"['Main dish - eaten with sides', 'Main dish - stand alone (e.g. one pot meal)']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",Knife,1.0,"['olive oil', 'salt', 'garlic']","['olive oil', 'salt', 'garlic']"
True,Mozambique,Mozambique,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - eaten with sides'],0.0,"['Right Hand', 'Fingers']","Falk, knife",0.08333333333333333,['coconut milk'],"['cassava flour', 'coconut milk', 'peanut', 'cassava leaves', 'crab meat', 'onion', 'garlic', 'chili peppers', 'tomato', 'salt', 'black pepper', 'vegetable oil']"
True,Nepal,Nepal,0.5,"['snack', 'anytime']",['anytime'],0.5,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']","spoon, chopstick",0.6153846153846154,"['meat', 'onion', 'garlic', 'ginger', 'cumin seeds', 'coriander powder', 'turmeric powder', 'salt']","['dough', 'meat', 'Vegetables', ' buffalo meat', 'ghee', 'onion', 'garlic', 'ginger', 'cumin seeds', 'coriander powder', 'turmeric powder', 'salt', 'timur pepper']"
True,Netherlands,Netherlands,0.0,"['snack', 'anytime']",['dinner'],0.5,"['Dessert', 'Small plate / bowl served as a part of a collection']",['Dessert'],1.0,['Fingers'],Fingers,1.0,"['flour', 'milk', 'sugar', 'egg', 'raisins']","['flour', 'milk', 'sugar', 'egg', 'raisins']"
True,Denmark,Netherlands,1.0,"['lunch', 'dinner']","['lunch', 'dinner']",0.0,"['Salad', 'Side dish']",['Main dish - eaten with sides'],0.5,"['Fork', 'Spoon']",Fork,0.09090909090909091,['potato'],"['potato', 'beets', 'apples', 'onions', 'herring', 'sour cream', 'chopped fresh dill', 'salt', 'black pepper', 'sugar', 'white vinegar']"
True,Netherlands,Netherlands,1.0,"['snack', 'anytime']","['snack', 'anytime']",1.0,['Dessert'],['Dessert'],0.0,"['Fingers', 'Right Hand']",fork,0.45454545454545453,"['almond', 'butter', 'flour', 'sugar', 'vanilla essence']","['almond', 'butter', 'flour', 'Sugar', 'vanilla essence', 'eggs', 'salt', 'almond_meal', 'milk', 'vanilla_extract', ""confectioner's_sugar""]"
True,Netherlands,Netherlands,0.0,['anytime'],"['breakfast', 'lunch']",0.0,"['Main dish - eaten with sides', 'Side dish']","['Starter', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection', 'Dessert']",0.0,"['Fork', 'Knife']",,0.07692307692307693,[''],"['flour', 'cream', 'Fruits', 'Beef', 'Onion', 'Butter', 'Mushrooms', 'Bacon', 'Beef broth', 'Worcestershire sauce', 'Tomato paste', 'Thyme', 'Paprika']"
True,Nicaragua,Nicaragua,0.3333333333333333,"['breakfast', 'dinner']","['lunch', 'dinner']",1.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",0.0,"['Right Hand', 'Fingers']",fork,0.25,"['onion', 'pork', 'cilantro', 'banana leaf']","['tomato', 'cornmeal', 'onion', 'pork', 'potato', 'cilantro', 'beef', 'chicken', 'banana leaf', 'garlic', 'oregano', 'salt', 'pepper', 'wrapping leaves (plantain or banana leaves)', 'rice', 'spices (cumin, paprika)']"
True,Nigeria,"Niger, Nigeria",0.0,"['breakfast', 'snack']",['anytime'],0.25,"['Main dish - stand alone (e.g. one pot meal)', 'Side dish']","['Starter', 'Main dish - stand alone (e.g. one pot meal)', 'Small plate / bowl served as a part of a collection']",0.25,"['Right Hand', 'Fingers']","fork, fingers,spoon",0.1875,"['onion', 'salt', 'pepper']","['onion', 'cayenne pepper', 'salt', 'pepper', 'Eggs', 'Potash', 'suya spice', 'kuka powder', 'grounded beans powder', 'Rice flour', 'Baobab leaf', 'Vegetable oil', 'Ginger', 'Garlic', 'Yaji (local spice blend)', 'Water']"
True,Nigeria,"Niger, Nigeria",0.6666666666666666,"['breakfast', 'snack']","['breakfast', 'lunch', 'snack']",0.0,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",['Side dish'],0.3333333333333333,"['Right Hand', 'Fingers']","fork, fingers",0.4166666666666667,"['rice flour', 'salt', 'sugar', 'yeast', 'vegetable oil']","['Rice flour', 'Salt', 'Sugar', 'Yeast', 'Oil', 'Rice', 'Water', 'Onion', 'Pepper', 'Vegetable oil', 'Cinnamon', 'Ginger']"
True,Nigeria,"Niger, Nigeria",0.2,"['breakfast', 'snack']","['breakfast', 'lunch', 'dinner', 'anytime']",0.0,"['Side dish', 'Main dish - eaten with sides']",['Main dish - stand alone (e.g. one pot meal)'],0.0,"['Right Hand', 'Fingers']",Bowls ,0.1111111111111111,['Millet Flour'],"['Millet Flour', 'Yogurt or Buttermilk', 'Onion', 'Garlic', 'Scotch Bonnet Pepper', 'Vegetable Oil', 'Salt', 'Water', 'Optional spices (e.g. Ginger, Cloves, Black Pepper)']"
False,Philippines,Nigeria,0.0,"['lunch', 'dinner']",['anytime'],0.3333333333333333,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']","['Starter', 'Main dish - stand alone (e.g. one pot meal)']",0.0,"['Right Hand', 'Fingers']",Spoon; knife and fork,0.13333333333333333,"['onion', 'salt']","['onion', 'salt', 'pepper', 'rice', 'coconut milk', 'Goat Meat', 'Habanero Pepper', 'Chili Powder', 'ufele leaves', 'palm oil', 'crayfish', 'maggi', 'egusi seeds', 'snails', 'fish']"
