id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
61,Ebiripo,Africa,0,False,Japan,Nigeria,['Salt'],Grated Cocoyam,"['Palm oil', 'Ground crayfish', 'Piper guineense', 'Scotch bonnet peppers', 'Onions', 'Tomatoes', 'Salt', 'Stock cubes', 'Prawns', 'Spinach']","['Grated Cocoyam', 'Palm oil', 'Ground crayfish', 'Piper guineense', 'Scotch bonnet peppers', 'Onions', 'Tomatoes', 'Salt', 'Stock cubes', 'Prawns', 'Spinach']"
872,Small chops,Africa,0,True,Nigeria,Nigeria,"['All-purpose flour', 'Vegetable oil']","chicken, offal (gizzard), Puff puff, Samosa, Spring roll","['All-purpose flour', 'Baking powder', 'Salt', 'Sugar', 'Vegetable oil', 'Eggs', 'Milk', 'Butter', 'Vanilla extract', 'Yeast']","['chicken', 'offal (gizzard)', 'Puff puff', 'Samosa', 'Spring roll', 'All-purpose flour', 'Baking powder', 'Salt', 'Sugar', 'Vegetable oil', 'Eggs', 'Milk', 'Butter', 'Vanilla extract', 'Yeast']"
524,Diet,Africa,0,False,Unknown,Nigeria,"['onion', 'salt', 'butter', 'flour', 'Milk', 'pepper', 'Eggs', 'water', 'vegetable oil']","onion, salt, butter, nutmeg, flour, Milk, Sugar, pepper, Eggs, water, vegetable oil","Since `Diet` is not a traditional Nigerian dish, I'm assuming it's a hypothetical or modern creation. Here's a list of ingredients that might make up a Nigerian-inspired `Diet` dish:

['Rice', 'Chicken breast', 'Vegetable oil', 'Onions', 'Bell peppers', 'Tomatoes', 'Spinach', 'Cumin', 'Chili flakes', 'Salt']","['onion', 'salt', 'butter', 'vegetable oil']"
429,Puff-Puff,Africa,0,True,Nigeria,Nigeria,"['salt', 'flour', 'Sugar', 'Yeast', 'water']","salt, butter, flour, Sugar, Yeast, water","['All-purpose flour', 'Yeast', 'Sugar', 'Salt', 'Water', 'Vegetable oil', 'Egg', 'Nutmeg', 'Vanilla extract', 'Active dry yeast']","['salt', 'butter', 'flour', 'Sugar', 'Yeast', 'water', 'Vegetable oil', 'Egg', 'Nutmeg', 'Vanilla extract', 'Active dry yeast']"
590,Akamu,Africa,0,True,Nigeria,Nigeria,"['Sugar', 'Water']","Sugar, Maize flour, water","['Millet or Sorghum grains', 'Water', 'Fermented corn flour', ' Sugar or Honey', 'Ginger', 'Cinnamon', 'Cloves', 'Nutmeg', 'Cardamom', 'Salt']","['Sugar', 'Maize flour', 'water', 'Millet or Sorghum grains', 'Fermented corn flour', 'Honey', 'Ginger', 'Cinnamon', 'Cloves', 'Nutmeg', 'Cardamom', 'Salt']"
239,Dodo ikire,Africa,0,True,Nigeria,Nigeria,['plantain'],"palm oil, Over-ripe plantain","['Ripe plantains', 'Peanut sauce', 'Vegetable oil', 'Onions', 'Pepper', 'Salt', 'Ginger', 'Garlic', 'Chili peppers', 'Spices']","['palm oil', 'Over-ripe plantain', 'Ripe plantains', 'Peanut sauce', 'Vegetable oil', 'Onions', 'Pepper', 'Salt', 'Ginger', 'Garlic', 'Chili peppers', 'Spices']"
735,Eba,Africa,0,True,Nigeria,Nigeria,['Water'],"Garri, water","['Cassava flour', 'Water', 'Salt', 'Pepper', 'Vegetable oil', 'Onion', 'Tomato', 'Pepper soup', 'Stock cube', 'Egusi seeds']","['Garri', 'Water', 'Cassava flour', 'Salt', 'Pepper', 'Vegetable oil', 'Onion', 'Tomato', 'Pepper soup', 'Stock cube', 'Egusi seeds']"
471,Eko or Agidi,Africa,0,True,Nigeria,Nigeria,['Water'],"Maize flour, water","['Corn dough', 'Water', 'Cassava flour', 'Salt', 'Palm oil', 'Peanut paste (optional)', 'Vegetable oil', 'Onion (optional)', 'Paprika (optional)', 'Chili pepper (optional)']","['Maize flour', 'water', 'Corn dough', 'Cassava flour', 'Salt', 'Palm oil', 'Peanut paste (optional)', 'Vegetable oil', 'Onion (optional)', 'Paprika (optional)', 'Chili pepper (optional)']"
473,Beans and yam porridge,Africa,0,True,Nigeria,Nigeria,"['Yam', 'Pepper', 'Palm oil', 'Beans', 'Onions']","Yam, pepper, Palm oil, Beans, Onions","['Brown beans', 'Yam tubers', 'Onion', 'Tomato', 'Pepper', 'Garlic', 'Salt', 'Vegetable oil', 'Stock cube', 'Palm oil']","['Yam', 'Pepper', 'Palm oil', 'Beans', 'Onions', 'Brown beans', 'Onion', 'Tomato', 'Garlic', 'Salt', 'Vegetable oil', 'Stock cube']"
110,Iyan ati efo,Africa,0,True,Nigeria,Nigeria,"['palm oil', 'yam', 'salt', 'pepper', 'Vegetables']","palm oil, yam, salt, Maggi, pepper, Vegetables","['Pounded Yam (Iyan)', 'Spinach (Efo)', 'Palm Oil', 'Onions', 'Pepper', 'Salt', 'Crayfish', 'Meat or Fish', 'Vegetable Broth', 'Locust Beans']","['palm oil', 'yam', 'salt', 'Maggi', 'pepper', 'Vegetables', 'Pounded Yam (Iyan)', 'Spinach (Efo)', 'Onions', 'Crayfish', 'Meat or Fish', 'Vegetable Broth', 'Locust Beans']"
474,Ofada,Africa,0,True,Nigeria,Nigeria,"['brown rice', 'salt']","brown rice, salt","[' Rice', 'Ofada rice (a special type of unprocessed brown rice)', 'Palm oil', 'Onion', 'Tomato', 'Pepper', 'Salt', 'Maggi cube', 'Prawn or meat or fish or chicken (optional)']","['brown rice', 'salt', 'Rice', 'Ofada rice (a special type of unprocessed brown rice)', 'Palm oil', 'Onion', 'Tomato', 'Pepper', 'Maggi cube', 'Prawn or meat or fish or chicken (optional)']"
887,Ekuru ati ata dindin,Africa,0,True,Nigeria,Nigeria,"['salt', 'beans', 'peppers', 'onions']","salt, Blended beans or Lentils, Bouillon Cubes (your Maggi, Knorr etc), Onions, Ponmo, Blended Fresh Pepper without Tomatoes, Moi moi leaf plant (Thaumatococcus danielli)","['beans', 'peppers', 'onions', 'tomatoes', ' Scotch bonnet peppers', 'garlic', 'ginger', 'vegetable oil', 'salt', 'black pepper']","['salt', 'beans', 'peppers', 'onions', 'tomatoes', 'garlic', 'ginger']"
866,Dodo Oniyeri,Africa,0,True,Nigeria,Nigeria,"['tomato', 'onion', 'salt']","tomato, onion, thyme, salt, egg, Plantain, Scotch Bonnet","['Ripe plantains', 'Vegetable oil', 'Onions', 'Pepper', 'Tomatoes', 'Garlic', 'Ginger', 'Crushed red pepper', 'Salt', 'Black pepper']","['tomato', 'onion', 'thyme', 'salt', 'egg', 'Plantain', 'Scotch Bonnet', 'Vegetable oil', 'Pepper', 'Tomatoes', 'Garlic', 'Ginger', 'Crushed red pepper', 'Black pepper']"
432,Ìṣu sisun ati Epo pupa,Africa,0,True,Nigeria,Nigeria,"['yam', 'salt']","palm oil, yam, salt","['Yam tubers', 'Peanut sauce', 'Vegetable oil', 'Onions', 'Pepper', 'Salt', 'Peanuts', 'Ginger', 'Garlic', 'Pumpkin leaves']","['palm oil', 'yam', 'salt', 'Yam tubers', 'Vegetable oil', 'Onions', 'Pepper', 'Peanuts', 'Ginger', 'Garlic', 'Pumpkin leaves']"
431,Dundun / Isu Didin ati Ata Dindin,Africa,0,True,Nigeria,Nigeria,"['onion', 'yam', 'bell pepper', 'Scotch Bonnet', 'cooking oil']","onion, palm oil, yam, bell pepper, Scotch Bonnet, cooking oil","['Yam tuber', 'pepper', ' onions', 'salt', 'vegetable oil', 'tomatoes', 'crayfish', 'stock cube', ' Scotch bonnet peppers', 'spinach']","['onion', 'palm oil', 'yam', 'bell pepper', 'Scotch Bonnet', 'cooking oil', 'pepper', 'salt', 'vegetable oil', 'tomatoes', 'crayfish', 'stock cube', 'spinach']"
388,Adalu,Africa,0,True,Nigeria,Nigeria,"['Onion', 'Salt', 'Palm Oil', 'Pepper']","onion, palm oil, salt, Honey Beans ( Ewa Oloyin ), Fresh corn, blended fresh pepper (more or less, depending on your palate), Powdered Crayfish, Smoked Fish ( shredded ), chopped efinrin leaves (optional but recommended), Bouillon Cubes (your Maggi, Knorr etc)","['Yam', 'Beans', 'Onion', 'Pepper', 'Salt', 'Palm Oil', 'Ginger', 'Garlic', 'Potash', 'Utazi Leaves']","['onion', 'palm oil', 'salt', 'pepper', 'beans', 'ginger', 'garlic']"
387,Egbo,Africa,0,True,Nigeria,Nigeria,['salt'],"corn, salt, water","['Cassava leaves', 'Peanuts', 'Palm oil', 'Onions', 'Garlic', 'Chili peppers', 'Salt', 'Black pepper', 'Uziza seeds', 'Crayfish']","['corn', 'salt', 'water', 'Cassava leaves', 'Peanuts', 'Palm oil', 'Onions', 'Garlic', 'Chili peppers', 'Black pepper', 'Uziza seeds', 'Crayfish']"
386,EKURU,Africa,0,True,Nigeria,Nigeria,"['Onions', 'Tomatoes']","Beans, water","['Ground melon seeds', 'Peanuts', 'Onions', 'Tomatoes', 'Red peppers', 'Vegetable oil', 'Salt', 'Pepper', 'Crushed crayfish', 'Onion leaves']","['Beans', 'water', 'Ground melon seeds', 'Peanuts', 'Onions', 'Tomatoes', 'Red peppers', 'Vegetable oil', 'Salt', 'Pepper', 'Crushed crayfish', 'Onion leaves']"
384,Emu,Africa,0,False,Australia,Nigeria,['palm tree'],Top of Palm tree,"I must correct you - there is no such dish as ""Emu from Nigeria"". Emu is a type of large, flightless bird native to Australia, and it is not commonly associated with Nigerian cuisine.

However, if we're imagining a hypothetical dish called ""Emu from Nigeria"", here are 10 ingredients that might be used in its preparation:

['emu meat', 'peanut sauce', ' onions', 'bell peppers', 'tomatoes', ' Scotch bonnet peppers', 'garlic', 'ginger', 'cumin', 'palm oil']","['palm tree top', 'palm oil']"
348,Boli ati Epa,Africa,0,True,Nigeria,Nigeria,"['Plantain', 'Groundnut']","Plantain, Groundnut","['Roasted plantain (Boli)', 'Groundnuts (Epa)', 'Vegetable oil', 'Salt', 'Pepper', 'Onions', 'Ginger', 'Garlic', 'Chili peppers', 'Scotch bonnet peppers']","['Plantain', 'Groundnut', 'Roasted plantain (Boli)', 'Groundnuts (Epa)', 'Vegetable oil', 'Salt', 'Pepper', 'Onions', 'Ginger', 'Garlic', 'Chili peppers', 'Scotch bonnet peppers']"
347,Aadun,Africa,0,False,Ethiopia,Nigeria,"['salt', 'chili pepper']","palm oil, salt, corn flower, chilli pepper","['peanuts', 'maize', 'vegetable oil', 'onions', 'salt', 'pepper', 'ginger', 'garlic', 'chili pepper', 'paprika']","['palm oil', 'salt', 'corn flower', 'chilli pepper', 'peanuts', 'maize', 'vegetable oil', 'onions', 'pepper', 'ginger', 'garlic', 'paprika']"
234,Pupuru,Africa,0,False,Fiji.,Nigeria,['Salt'],"Boiling water, Cassava flour","['Papaya', 'Onions', 'Pepper', 'Tomatoes', 'Garden eggs', 'Vegetable oil', 'Salt', 'Peanuts', 'Crab meat', 'Spinach']","['Boiling water', 'Cassava flour', 'Papaya', 'Onions', 'Pepper', 'Tomatoes', 'Garden eggs', 'Vegetable oil', 'Salt', 'Peanuts', 'Crab meat', 'Spinach']"
204,Garri ati Epa,Africa,0,True,Nigeria,Nigeria,['Garri'],"Garri, Groundnut","['Garri', 'Peanuts (Epa)', 'Vegetable oil', 'Onion', 'Tomato', 'Salt', 'Pepper', 'Crushed red pepper', 'Stock cube (optional)']","['Garri', 'Groundnut', 'Peanuts (Epa)', 'Vegetable oil', 'Onion', 'Tomato', 'Salt', 'Pepper', 'Crushed red pepper', 'Stock cube (optional)']"
203,Moi Moi Eleyin,Africa,0,True,Nigeria,Nigeria,"['Onion', 'Pepper', 'Salt', 'Vegetable oil', 'Groundnut oil']","Eggs, Scotch Bonnet, Sweet Beans (Honey Beans), Groundnut oil","['Cowpeas (beans)', 'Onion', 'Pepper', 'Salt', 'Vegetable oil', 'Chopped fresh parsley', 'Ground crayfish', 'Stock cube', 'Garlic', 'Ginger']","['Eggs', 'Scotch Bonnet', 'Cowpeas (beans)', 'Onion', 'Pepper', 'Salt', 'Vegetable oil', 'Chopped fresh parsley', 'Ground crayfish', 'Stock cube', 'Garlic', 'Ginger']"
202,Indomie ati Eyin ati Dodo,Africa,0,True,Nigeria,Nigeria,"['onion', 'eggs', 'plantain', 'Indomie noodles']","onion, Eggs, Plantain, Indomie Noodles","['Indomie noodles', 'fried plantain (dodo)', 'eggs', 'onion', 'pepper', 'tomato', ' vegetable oil', 'salt', 'maggi cube', 'scotch bonnet pepper']","['onion', 'Eggs', 'Plantain', 'Indomie noodles', 'fried plantain (dodo)', 'pepper', 'tomato', 'vegetable oil', 'salt', 'maggi cube', 'scotch bonnet pepper']"
201,Èbá ati Ila Alasepo,Africa,0,True,Nigeria,Nigeria,['Scotch Bonnet'],"palm oil, bell pepper, beef, okra, Garri, locust beans, Scotch Bonnet","['cassava flour (Èbá)', 'groundnut paste', 'onions', 'pepper', 'salt', 'vegetable oil', ' Scotch bonnet peppers', 'crayfish', 'stock cubes', 'water']","['palm oil', 'bell pepper', 'beef', 'okra', 'Garri', 'locust beans', 'Scotch Bonnet', 'cassava flour (Èbá)', 'groundnut paste', 'onions', 'pepper', 'salt', 'vegetable oil', 'crayfish', 'stock cubes', 'water']"
173,Asaro,Africa,0,True,Nigeria,Nigeria,"['onion', 'Yam', 'pepper']","onion, Yam, pepper, Palm oil","['Yam', 'pepper', 'onion', 'garlic', 'stock cube', 'salt', 'veggie oil', 'utyaz or potash', 'peanuts or peanut paste', 'garden eggs or spinach']","['onion', 'Yam', 'pepper', 'Palm oil', 'garlic', 'stock cube', 'salt', 'veggie oil', 'utyaz or potash', 'peanuts or peanut paste', 'garden eggs or spinach']"
111,Isu ati Eyin,Africa,0,True,Nigeria,Nigeria,"['Yam', 'Eggs']","Yam, Eggs","['Yam tubers', 'Peanuts or peanut paste', 'Onions', 'Pepper', 'Salt', 'Vegetable oil', 'Crushed Habanero pepper', 'Garlic', 'Ginger', 'Sweet potatoes (optional)']","['Yam', 'Eggs', 'Yam tubers', 'Peanuts or peanut paste', 'Onions', 'Pepper', 'Salt', 'Vegetable oil', 'Crushed Habanero pepper', 'Garlic', 'Ginger', 'Sweet potatoes (optional)']"
109,"Amala, Gbegiri and Ewedu",Africa,0,True,Nigeria,Nigeria,"['Yam', 'Beans']","yam, Blended beans or Lentils, Jute leaf","['Yam flour', 'Beans', 'Pepper', 'Onions', 'Tomatoes', 'Vegetable oil', 'Salt', 'Potassium sorbate', 'Piper guineense', 'Crayfish']","['Yam', 'Beans', 'Pepper', 'Onions', 'Tomatoes', 'Vegetable oil', 'Salt', 'Potassium sorbate', 'Piper guineense', 'Crayfish', 'Blended beans or Lentils', 'Jute leaf']"
107,Ẹfọ Ẹlẹgusi,Africa,0,True,Nigeria,Nigeria,"['salt', 'pepper', 'vegetables']","salt, pepper, Palm oil, Melon Seeds, Vegetables","['Elegusi seeds', 'peanuts', 'onions', 'pepper', 'salt', 'vegetable oil', 'crayfish', 'prawns', 'potatoes', 'spinach']","['salt', 'pepper', 'onions', 'Palm oil', 'Melon Seeds', 'Vegetables', 'Elegusi seeds', 'peanuts', 'vegetable oil', 'crayfish', 'prawns', 'potatoes', 'spinach']"
98,Iyan ati Egusi,Africa,0,True,Nigeria,Nigeria,"['yam', 'salt', 'fish', 'pepper', 'meat', 'vegetables']","palm oil, yam, salt, fish, Maggi, pepper, meat, Melon Seeds, Vegetables","['Egusi seeds', 'Yam flour', 'Vegetable oil', 'Onions', 'Pepper', 'Salt', 'Ponmo (cow skin)', 'Meat or fish', 'Crushed red pepper', 'Chopped Scotch bonnet peppers']","['palm oil', 'yam', 'salt', 'fish', 'pepper', 'meat', 'Vegetables', 'Melon Seeds', 'Egusi seeds', 'Yam flour', 'Vegetable oil', 'Onions', 'Ponmo (cow skin)', 'Crushed red pepper', 'Chopped Scotch bonnet peppers']"
31,Àmàlà pelu obe Ewédú ati eran meji,Africa,0,True,Nigeria,Nigeria,"['beef', 'Yam']","beef, Yam, Jute leaf, locust beans","['Yam flour', 'pepper', 'salt', 'vegetable oil', 'onion', 'Ewedu leaves', 'assorted meat (beef, chicken, or goat)', 'crayfish', 'stock cubes', 'water']","['beef', 'Yam', 'Jute leaf', 'locust beans', 'Yam flour', 'pepper', 'salt', 'vegetable oil', 'onion', 'Ewedu leaves', 'assorted meat (beef, chicken, or goat)', 'crayfish', 'stock cubes', 'water']"
470,Ojojo,Africa,0,True,Nigeria,Nigeria,"['pepper', 'Onion']","pepper, Water yam, onions","['Plantain flour', 'Water', 'Salt', 'Palm oil', 'Onion', 'Pepper', 'Ginger', 'Garlic', 'Stock cube', 'Scotch bonnet pepper']","['pepper', 'Water yam', 'onions', 'Plantain flour', 'Water', 'Salt', 'Palm oil', 'Ginger', 'Garlic', 'Stock cube', 'Scotch bonnet pepper']"
199,Ila Alasepo,Africa,0,True,Nigeria,Nigeria,"['bell pepper', 'beef', 'okra', 'Crayfish', 'Scotch Bonnet']","bell pepper, beef, okra, locust beans, Crayfish, Scotch Bonnet","['pepper', 'onions', 'okra', 'palm oil', 'salt', 'crayfish', 'maggi cube', 'egusi seeds', 'vegetable oil', 'scotch bonnet peppers']","['bell pepper', 'beef', 'okra', 'locust beans', 'Crayfish', 'Scotch Bonnet', 'pepper', 'onions', 'palm oil', 'salt', 'maggi cube', 'egusi seeds', 'vegetable oil']"
196,Ẹwà Rirọ,Africa,0,True,Nigeria,Nigeria,"['onion', 'palm oil']","onion, palm oil, Scotch Bonnet, Sweet Beans (Honey Beans)","['Beans', 'Onions', 'Pepper', 'Tomatoes', 'Vegetable oil', 'Salt', 'Palm oil', 'Crushed crayfish', 'Garlic', 'Pondu leaves']","['Onion', 'Palm oil', 'Pepper', 'Beans', 'Salt', 'Garlic']"
84,Iyan àti Ẹfọ Riro,Africa,0,True,Nigeria,Nigeria,['yam'],"vegetable shortening, Yam","['yam', 'peanuts', 'onions', 'pepper', 'salt', 'vegatable oil', 'garlic', 'ginger', ' Scotch bonnet peppers', 'stock cube']","['vegetable shortening', 'Yam', 'peanuts', 'onions', 'pepper', 'salt', 'vegatable oil', 'garlic', 'ginger', 'Scotch bonnet peppers', 'stock cube']"
66,Olele/ Moi-moi,Africa,0,True,Nigeria,Nigeria,"['salt', 'pepper']","salt, pepper, Blended beans or Lentils","['Beans', 'Onions', 'Peppers', 'Tomatoes', 'Vegetable oil', 'Salt', 'Pepper', 'Spices', 'Water', 'Wrapping leaves (such as banana leaves)']","['salt', 'pepper', 'Beans', 'Onions', 'Peppers', 'Tomatoes', 'Vegetable oil', 'Spices', 'Water']"
68,Àkàrà / Acaraje,"Africa, South America",0,True,Nigeria,"Nigeria, Brazil","['onion', 'salt', 'pepper']","onion, black eyed pea, salt, pepper","['peanuts', 'onions', 'pepper', 'salt', 'garlic', 'beans', 'vegetable oil', 'chili pepper', 'shrimp', 'palm oil']","['onion', 'black eyed pea', 'salt', 'pepper', 'peanuts', 'garlic', 'beans', 'vegetable oil', 'chili pepper', 'shrimp', 'palm oil']"
656,Fumbwa au croupion de dinde fumé,Africa,0,False,Belgium,"Nigeria, Cameroon, Democratic Republic of the Congo, Republic of the Congo, Gabon","['smoked turkey', 'peanut paste', 'fresh tomatoes', 'white onion', 'garlic', 'green onion stalk']","smoked turkey rumps, peanut paste, fresh tomatoes, white onion, garlic cloves, green onion stalk, pinch of spices","['smoked turkey neck (croupion de dinde fumé)', 'Fumbwa leaves (solitary fruits of the Fumbwa tree)', 'pepper', 'salt', 'onions', 'garlic', 'ginger', ' Scotch bonnet peppers', 'tomatoes', 'vegetable oil']","['smoked turkey rumps', 'peanut paste', 'fresh tomatoes', 'white onion', 'garlic cloves', 'green onion stalk', 'pinch of spices', 'smoked turkey neck (croupion de dinde fumé)', 'Fumbwa leaves (solitary fruits of the Fumbwa tree)', 'pepper', 'salt', 'onions', 'garlic', 'ginger', 'Scotch bonnet peppers', 'tomatoes', 'vegetable oil']"
161,Fufu,Africa,0,False,Ghana,"Nigeria, Cameroon, Ivory Coast","['Casava', 'Plantain', 'Cocoyam']","Casava, Plantain, Cocoyam","['Cassava flour', 'Water', 'Plantain', 'Yam', 'Potato', 'Boiled and pounded starchy vegetables', 'Cocoyam', 'Taro', 'Green Plantain', 'Rice flour']","['Casava', 'Plantain', 'Cocoyam']"
475,Cocoyam chips,Africa,0,True,Nigeria,"Nigeria, Ghana","['salt', 'Sugar', 'Cocoyam']","salt, Sugar, Cocoyam","['Cocoyam tubers', 'Vegetable oil', 'Salt', 'Sugar', 'Onion powder', 'Garlic powder', 'Paprika', 'Chili pepper', 'Monosodium glutamate (MSG)', 'Food coloring (optional)']","['Salt', 'Sugar', 'Cocoyam', 'Cocoyam tubers', 'Vegetable oil', 'Onion powder', 'Garlic powder', 'Paprika', 'Chili pepper', 'Monosodium glutamate (MSG)', 'Food coloring (optional)']"
526,Omisagwe,Africa,0,True,Nigeria,"Nigeria, Ghana","['onion', 'palm oil', 'pepper']","onion, palm oil, pepper, meat, locust beans, Crayfish, Stockfish, groundnut, bitter leaf, uziza leaf","['Yam or Plantain', 'Spinach', 'Pepper', 'Onion', 'Tomatoes', 'Meat or Fish', 'Palm Oil', 'Salt', 'Chili Pepper', 'Ghanaian Spices']","['onion', 'palm oil', 'pepper', 'meat', 'Crayfish', 'Stockfish', 'Salt', 'Chili Pepper']"
427,Jollof,Africa,0,False,Senegal,"Nigeria, Ghana","['tomato', 'pepper', 'onion', 'thyme', 'salt', 'cumin', 'garlic', 'tomato paste', 'rice']","tomato, black pepper, onion, thyme, salt, bay leaves, cumin, garlic, tomato paste, rice, Seasoning, Olive oil","['Tomatoes', 'Onions', 'Peppers', 'Tomato paste', 'Vegetable oil', 'Rice', 'Spices (curry, thyme, cumin, etc.)', 'Salt', 'Pepper', 'Meat or fish (optional)']","['tomato', 'black pepper', 'onion', 'thyme', 'salt', 'bay leaves', 'cumin', 'garlic', 'tomato paste', 'rice', 'Olive oil', 'Vegetable oil', 'Spices (curry, thyme, cumin, etc.)', 'Pepper']"
472,Yam and plantain porridge,Africa,0,True,Nigeria.,"Nigeria, Togo, Benin","['Yam', 'Palm oil', 'Salt', 'Fish', 'Pepper']","salt, fish, Yam, pepper, Palm oil, Plantain, Seasoning","['Yam', 'Unripe plantain', 'Palm oil', 'Onion', 'Crushed red pepper', 'Salt', 'Tomato', 'Garlic', 'Ginger', 'Stock fish or beef or chicken']","['salt', 'fish', 'Yam', 'pepper', 'Palm oil', 'Plantain', 'Seasoning', 'Onion', 'Crushed red pepper', 'Tomato', 'Garlic', 'Ginger', 'Stock fish or beef or chicken']"
67,Ẹwà Agoyin,Africa,0,True,Nigeria,"Nigeria, Togo, Benin",['pepper'],"black eyed pea, Caramelised pepper sauce","['beans', 'pepper', 'onions', 'salt', 'gari', 'palm oil', 'tomatoes', 'crayfish', 'maggi cubes', 'bitter leaves']","['black eyed pea', 'Caramelised pepper sauce', 'beans', 'pepper', 'onions', 'salt', 'gari', 'palm oil', 'tomatoes', 'crayfish', 'maggi cubes', 'bitter leaves']"
69,Iyán/ Ruam-Yo,Africa,0,False,Thailand,"Nigeria, Togo, Benin, Côte d'Ivoire",['yams'],Yam,"['yams', 'plantains', 'cassava', 'potatoes', 'fish', 'peanuts', 'vegetable oil', 'onions', 'pepper', 'salt']","['yams', 'plantains', 'cassava', 'potatoes', 'fish', 'peanuts', 'vegetable oil', 'onions', 'pepper', 'salt']"
682,beignet koki / Akara,Africa,0,True,Nigeria,"Nigeria, Togo, Cameroon, Ghana","['salt', 'pepper']","salt, pepper, Palm oil, water, black-eyed peas (koki)","['cowpeas', 'onions', 'peppers', 'salt', 'vegetable oil', 'garlic', 'ginger', 'scotch bonnet peppers', 'tomatoes', 'spices']","['salt', 'pepper', 'Palm oil', 'water', 'black-eyed peas', 'cowpeas', 'onions', 'peppers', 'vegetable oil', 'garlic', 'ginger', 'scotch bonnet peppers', 'tomatoes', 'spices']"
662,Saag,Asia,0,True,India,Pakistan,"['clarified butter (ghee)', 'salt']","clarified butter (ghee), salt","['Mustard Greens', 'Spinach', 'Onions', 'Garlic', 'Ginger', 'Ghee or Vegetable Oil', 'Cumin Seeds', 'Coriander Powder', 'Garam Masala', 'Salt']","['clarified butter (ghee)', 'salt', 'Mustard Greens', 'Spinach', 'Onions', 'Garlic', 'Ginger', 'Cumin Seeds', 'Coriander Powder', 'Garam Masala']"
225,Haleem,Asia,0,True,India,"Pakistan, Bangladesh","['onion', 'lentils', 'beef']","onion, lentils, beef, Beans","['Wheat', 'Lentils', 'Mutton or Beef', 'Ghee or Oil', 'Onions', 'Garlic', 'Ginger', 'Cumin', 'Coriander', 'Turmeric']","['onion', 'lentils', 'beef', 'Beans', 'Wheat', 'Mutton or Beef', 'Ghee or Oil', 'Garlic', 'Ginger', 'Cumin', 'Coriander', 'Turmeric']"
821,سمبوسة,"Asia, Africa",0,False,Iraq,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","['salt', 'oil', 'flour']","cheese, salt, beef, chicken, water, Oil, Flour","['All-purpose flour', 'Ghee or oil', 'Onions', 'Potatoes', 'Peas', 'Spices (cumin, coriander, garam masala)', 'Salt', 'Chili peppers', 'Fresh cilantro', 'Lentils or chickpeas (optional)']","['cheese', 'salt', 'beef', 'chicken', 'water', 'Oil', 'Flour', 'All-purpose flour', 'Ghee or oil', 'Onions', 'Potatoes', 'Peas', 'Spices (cumin, coriander, garam masala)', 'Chili peppers', 'Salt', 'Fresh cilantro', 'Lentils or chickpeas (optional)']"
632,كبه,Asia,0,True,Lebanon,"Palestine, Syrian Arab Republic, Jordan, Lebanon","['bulgur', 'meat', 'nuts']","bulgur, meat, nuts","['ground meat (beef, lamb, or a mix)', 'bulgur', 'onion', 'salt', 'black pepper', 'allspice', 'cinnamon', 'paprika', 'pine nuts', 'olive oil']","['bulgur', 'meat', 'nuts', 'ground meat (beef, lamb, or a mix)', 'onion', 'salt', 'black pepper', 'allspice', 'cinnamon', 'paprika', 'pine nuts', 'olive oil']"
248,Papeda,"Asia, Oceania",0,True,Indonesia,"Papua New Guinea, West Papua, Indonesia",['sago'],sago,"['Sago starch', 'water', 'coconut milk', 'salt', 'ginger', 'onion', 'garlic', 'shrimp paste', 'fish', 'vegetable oil']","['sago', 'Sago starch', 'water', 'coconut milk', 'salt', 'ginger', 'onion', 'garlic', 'shrimp paste', 'fish', 'vegetable oil']"
