id,seed,local_name,apologize,not known,not real,take a guess,describe
787,2,Risotto,False,False,False,False,"Risotto is a traditional Italian dish made from a starchy short-grain rice called Arborio rice. The rice is cooked slowly by gradually adding hot broth and stirring continuously to release the starches, creating a creamy consistency. Common ingredients include butter, onion, white wine, Parmesan cheese, and often vegetables such as mushrooms or peas. The dish can also be made with protein such as seafood, chicken, or sausage. Risotto is known for its rich and creamy texture, and it is often served as a primo (first course) in Italian meals."
787,3,Risotto,False,False,False,False,"Risotto is a traditional Italian dish made with a special type of short-grain rice called Arborio rice. The dish is cooked slowly by gradually adding broth and stirring continuously, which helps release the rice's natural starches, giving risotto its creamy consistency without the addition of cream. It is often flavored with ingredients such as onion, garlic, white wine, butter, Parmesan cheese, and various herbs or vegetables, depending on the recipe. Risotto can be served as a standalone dish or as a side to meat, fish, or vegetables, making it a versatile and popular Italian dish enjoyed both in Italy and around the world."
787,4,Risotto,False,False,False,False,"Risotto is a classic Italian dish that is known for its creamy and rich texture. It is made with a specific type of short-grain Italian rice, such as Arborio, Carnaroli, or Vialone Nano, which is known for its high starch content. The dish is cooked slowly by gradually adding hot broth to the rice while constantly stirring, which helps release the rice's starches and create its signature creamy consistency. Common ingredients added to risotto include onions, white wine, butter, and Parmesan cheese. It can also be customized with additional ingredients such as vegetables, seafood, mushrooms, or meats. Risotto is typically served as a first course in Italy but can also be enjoyed as a main dish. It is a versatile dish that can be adapted in many ways to suit different flavor preferences."
786,0,Tortellini,False,False,False,False,"Tortellini is a type of pasta that originates from the Italian region of Emilia-Romagna. It is a small, ring-shaped pasta that is typically filled with a mixture of meat, such as pork or prosciutto, along with cheese, such as Parmigiano-Reggiano. The pasta dough is rolled out and cut into small squares, which are then filled with the meat and cheese mixture. The squares are folded into a ring shape and the two ends are pinched together to seal in the filling. Tortellini is traditionally served in a broth, but it can also be served with a variety of sauces, such as tomato sauce or a cream-based sauce. It is a popular dish in Italian cuisine and is often enjoyed as a starter or main course."
786,1,Tortellini,False,False,False,False,"Tortellini is a type of filled pasta from Italy, traditionally originating from the Emilia-Romagna region. It is typically made by folding circles of pasta dough around a flavorful filling, often consisting of a mixture of meats, cheeses, or vegetables. The shape of tortellini is iconic, resembling a small, navel-shaped dumpling. It is commonly served in a broth or with a sauce, such as Alfredo or marinara, and is a popular dish both in Italy and around the world. Traditionally, tortellini is considered a comfort food, and it is often enjoyed during special occasions or holidays."
786,2,Tortellini,False,False,False,False,"Tortellini is a type of stuffed pasta from Italy, particularly associated with the region of Emilia-Romagna. It is traditionally made with a filling of meat, such as pork or beef, along with Parmigiano-Reggiano cheese, nutmeg, and sometimes mortadella. The pasta dough is rolled thin, cut into small squares, filled with the meat mixture, and then folded and shaped into small, ring-like shapes. 

Tortellini is often served in a rich, savory broth as part of a traditional Italian dish called tortellini en brodo, or in a sauce such as a creamy Alfredo or marinara sauce. It is a popular and comforting dish that is enjoyed both in homes and in restaurants across Italy and beyond."
786,3,Tortellini,False,False,False,False,"Tortellini is a type of stuffed pasta that originates from the Italian region of Emilia-Romagna, specifically from the city of Bologna. It is traditionally made by filling squares of pasta dough with a mixture of meat (such as pork or veal), cheeses (such as Parmigiano-Reggiano and Ricotta), and sometimes vegetables or herbs. The pasta is then folded into a ring shape and boiled until cooked. 

Tortellini can be served in a clear broth as a soup, with a cream or tomato-based sauce, or simply with melted butter and grated cheese. It is a versatile and popular dish in Italy, often enjoyed during special occasions or holidays. It is also commonly found in supermarkets and restaurants outside of Italy, as it is a beloved pasta dish worldwide."
786,4,Tortellini,False,False,False,False,"Tortellini is a type of filled pasta originating from the Italian region of Emilia-Romagna. It is typically made in a small, ring-shaped form, similar to that of a navel or belly button. The filling traditionally consists of a mixture of meats such as pork loin, raw prosciutto, and Mortadella, along with Parmigiano-Reggiano cheese. Tortellini is often served in a broth or with a sauce, such as a butter and sage sauce, cream sauce, or tomato-based sauce. It is a popular dish known for its rich and savory flavors."
785,0,Tiramisù,False,False,False,False,"Tiramisù is a popular Italian dessert that translates to ""pick me up"" or ""cheer me up."" It is a layered dessert made with ladyfinger biscuits (sponge fingers) that are soaked in coffee and layered with a mixture of mascarpone cheese, sugar, and eggs. The top layer is usually dusted with cocoa powder. Some variations may include the addition of liqueur such as Marsala wine or coffee-flavored liqueur. Tiramisù is creamy, rich, and has a subtle coffee flavor, making it a beloved dessert around the world."
785,1,Tiramisù,False,False,False,False,"Tiramisù is a classic Italian dessert that is loved worldwide. It is a decadent and rich layered dessert made with ladyfingers (savoiardi) dipped in coffee, layered with a mascarpone cheese mixture, and dusted with cocoa powder. Some variations may include the addition of rum or Marsala wine in the coffee or a sprinkling of chocolate shavings on top. Tiramisù is typically chilled before serving, allowing the flavors to meld together and creating a creamy and delicious treat. It is known for its creamy texture, balanced sweetness, and the slight bitterness from the coffee, making it a beloved dessert for many."
785,2,Tiramisù,False,False,False,False,"Tiramisù is a classic Italian dessert that is popular worldwide. It consists of layers of coffee-dipped ladyfingers (savoiardi) alternating with a rich mascarpone cheese mixture. The mascarpone mixture typically includes egg yolks, sugar, and sometimes a splash of liquor such as Marsala or rum. The top layer is usually dusted with cocoa powder for a finishing touch. Tiramisù is known for its creamy and indulgent texture, combined with a perfect balance of sweetness and bitterness from the coffee. It is traditionally served chilled and makes for a delightful ending to a meal. The name ""Tiramisù"" means ""pick me up"" or ""cheer me up"" in Italian, possibly referring to the caffeine content from the coffee."
785,3,Tiramisù,False,False,False,False,"Tiramisù is a popular Italian dessert known for its rich and creamy taste. It typically consists of layers of coffee-soaked ladyfingers (savoiardi biscuits) alternated with a mascarpone cheese mixture, flavored with cocoa powder. The dessert is often garnished with a dusting of cocoa or chocolate shavings on top. Tiramisù is served chilled and is loved for its indulgent and luscious texture, making it a favorite among coffee and dessert lovers worldwide. It is believed to have originated in the Veneto region of Italy, specifically in the city of Treviso."
785,4,Tiramisù,False,False,False,False,"Tiramisù is a popular Italian dessert made with layers of coffee-soaked ladyfingers (savoiardi biscuits) and a rich mascarpone cream, flavored with cocoa powder and sometimes a hint of liquor like Marsala wine or coffee liqueur. The name ""Tiramisù"" actually means ""pick me up"" or ""cheer me up"" in Italian, which is fitting as it is a delicious and indulgent treat. The dessert is typically dusted with cocoa powder or grated chocolate on top for added flavor and decoration. Tiramisù is served chilled and is loved for its creamy texture, coffee flavor, and hint of sweetness. It is a staple in Italian cuisine and is enjoyed around the world."
600,0,切り干し大根の煮物,False,False,False,False,"`切り干し大根の煮物` is a traditional Japanese dish made with dried daikon radish that has been cut into small pieces and simmered in a savory broth until tender. The daikon radish is rehydrated during the cooking process and absorbs the flavors of the broth, resulting in a soft and flavorful dish with a slightly sweet and salty taste. It is often served as a side dish or as part of a traditional Japanese meal. The dish is typically garnished with ingredients like bonito flakes or green onions for added umami flavor."
600,1,切り干し大根の煮物,False,False,False,False,"`切り干し大根の煮物` is a traditional Japanese dish made with dried daikon radish. The daikon radish is cut into small pieces and then soaked in water to rehydrate before being simmered in a broth typically made with soy sauce, sugar, and mirin (a type of sweet rice wine). The dish is cooked until the daikon radish becomes tender and absorbs the flavors of the broth, resulting in a savory and slightly sweet dish with a soft texture. It is often enjoyed as a side dish or as a topping for steamed rice. This dish is popular in Japan, especially during the colder months, as it is warm and comforting."
600,2,切り干し大根の煮物,False,False,False,False,"`切り干し大根の煮物` is a traditional Japanese dish made with dried daikon radish that has been cut into small pieces and then simmered in a seasoned broth until tender. The dried daikon radish is first rehydrated by soaking in water before cooking. The simmering process allows the flavors of the broth to be absorbed by the daikon, resulting in a flavorful and slightly sweet dish. It is often garnished with sesame seeds or chopped green onions for added flavor and texture. This dish is commonly enjoyed as a side dish or part of a traditional Japanese meal."
600,3,切り干し大根の煮物,False,False,False,False,"`切り干し大根の煮物` is a traditional Japanese side dish made with dried daikon radish (切り干し大根), which is rehydrated and then simmered in a savory broth until tender. The dish is typically seasoned with soy sauce, mirin (sweet rice wine), sugar, and dashi (Japanese soup stock) to give it a flavorful umami taste. It is often garnished with ingredients like carrots, konjac, and shiitake mushrooms to enhance the overall taste and texture of the dish. `切り干し大根の煮物` is a popular dish in Japanese home cooking and is enjoyed for its comforting and warming qualities, especially during the colder months."
600,4,切り干し大根の煮物,False,False,False,False,"`切り干し大根の煮物` is a traditional Japanese dish made with dried daikon radish strips that have been rehydrated and simmered in a seasoned broth until tender. The daikon radish is typically cut into thin strips and dried, which helps preserve it and intensify its flavor. The dish is often cooked with ingredients such as soy sauce, mirin (sweet rice wine), sugar, and dashi (Japanese broth), which infuse it with a sweet and savory taste. It is commonly enjoyed as a side dish or part of a traditional Japanese meal. The slow simmering process allows the flavors to meld together, creating a comforting and hearty dish that is popular during the colder months in Japan."
599,0,すき焼き,False,False,False,False,"`すき焼き` is a popular Japanese hot pot dish, typically made with thinly sliced beef cooked with vegetables and other ingredients in a sweet soy sauce-based broth. The key components of the dish include beef, tofu, mushrooms, vegetables like napa cabbage and leeks, and various other ingredients such as konnyaku (a type of yam cake), shirataki noodles, and sometimes mochi. It is traditionally cooked at the table in a shallow iron pot or pan, and diners then pick the ingredients out as they cook. `すき焼き` is often enjoyed during the colder months and is a popular dish for gatherings and celebrations in Japan. The sweet and savory flavors of the broth, combined with the tenderness of the beef and the variety of ingredients, make it a comforting and delicious meal."
599,1,すき焼き,False,False,False,False,"`すき焼き` is a popular Japanese dish that is typically made with thinly sliced beef, vegetables such as onions, mushrooms, and Napa cabbage, tofu, and clear noodles, all cooked in a savory-sweet broth made from soy sauce, sugar, and mirin (sweet rice wine). The ingredients are cooked together in a shallow iron pot or skillet at the dining table. As the ingredients are cooked, they are dipped into a small bowl of beaten raw egg before eating. `すき焼き` is often enjoyed during special occasions or celebratory gatherings with family and friends. It is a comforting and hearty dish that embodies the essence of Japanese home cooking and hospitality."
599,2,すき焼き,False,False,False,False,"`すき焼き` is a popular Japanese hot pot dish that is typically made with thinly sliced beef cooked with vegetables such as napa cabbage, shiitake mushrooms, and tofu, all simmered in a sweet and savory soy sauce-based broth. The dish is usually cooked at the table in a shallow iron pot, and diners will then pick out the ingredients as they cook. It is often enjoyed during special occasions or family gatherings. The name `すき焼き` comes from the cooking method where the ingredients are ""sukiyaki,"" or cooked together in the pot. It is a comforting and hearty dish that is loved by many in Japan and around the world."
599,3,すき焼き,False,False,False,False,"`すき焼き`, pronounced as sukiyaki, is a popular Japanese hot pot dish that is typically prepared at the table. The dish consists of thinly sliced beef that is cooked with vegetables such as tofu, negi (Japanese leeks), mushrooms, and sometimes noodles in a sweet and savory soy sauce-based broth. Sukiyaki is traditionally served with a raw egg mixture for dipping the cooked ingredients before eating. It is a hearty and comforting meal, often enjoyed during colder seasons or on special occasions. The name ""sukiyaki"" is derived from the combination of the words ""su"" (meaning to simmer or cook at the table) and ""yaki"" (meaning grilled or stir-fried)."
599,4,すき焼き,False,False,False,False,"`すき焼き` is a popular Japanese hot pot dish that typically consists of thinly sliced beef, tofu, vegetables (such as Napa cabbage, mushrooms, and green onions), and noodles cooked in a sweet and savory broth made of soy sauce, mirin, sugar, and sake. The ingredients are simmered together in a shallow iron pot at the table, and diners can pick and cook the ingredients as they wish. It is often served with a dipping sauce made of raw egg, which the cooked ingredients can be dipped into before eating. `すき焼き` is a comforting and hearty meal that is commonly enjoyed during special occasions or gatherings with family and friends in Japan."
545,0,おでん,False,False,False,False,"`おでん` is a traditional Japanese dish consisting of various ingredients such as boiled eggs, daikon radish, konjac, fish cakes, and tofu simmered in a flavorful broth made with soy sauce, mirin, and dashi. The broth is usually light and slightly sweet, and the ingredients absorb the rich umami flavors as they simmer. `おでん` is typically enjoyed during colder months and is a popular comfort food in Japan. It is often served at izakayas (Japanese pubs) as a warming and hearty dish to accompany drinks. The dish is also commonly enjoyed at home, where families may customize their `おでん` by adding their favorite ingredients to the simmering broth."
545,1,おでん,False,False,False,False,"`おでん` is a traditional Japanese dish consisting of various ingredients such as boiled eggs, daikon radish, konjac, fish cakes, and other vegetables simmered in a savory broth flavored with soy sauce, mirin, and dashi. The ingredients are typically skewered on wooden sticks or served in a bowl with the broth. `おでん` is a popular dish enjoyed during the colder months in Japan and is often sold at convenience stores and food stalls. It is a comforting and hearty dish that is enjoyed by people of all ages."
545,2,おでん,False,False,False,False,"`おでん` is a traditional Japanese hot pot dish consisting of various ingredients such as tofu, fish cakes, daikon radish, konjac, boiled eggs, and more, stewed in a light and savory dashi broth seasoned with soy sauce, mirin, and sugar. It is typically simmered slowly over low heat, allowing the ingredients to absorb the flavors of the broth. `おでん` is a popular comfort food enjoyed during the colder months in Japan and is often served at festivals, izakayas, and home gatherings. It is known for its simplicity, versatility, and ability to warm the body and soul on a chilly day."
545,3,おでん,False,False,False,False,"`おでん` is a traditional Japanese dish consisting of various ingredients like fishcakes, tofu, daikon radish, boiled eggs, and konjac stewed in a flavorful dashi broth seasoned with soy sauce, mirin, and sugar. It is a popular comfort food enjoyed particularly during the colder months. `おでん` is often served hot in a donabe (clay pot) or a large pot, and it is a common choice for communal eating in households or at izakayas (Japanese pubs). The ingredients are typically skewered on bamboo sticks or served in the broth. The dish has a subtle umami flavor and a comforting aroma, making it a beloved part of Japanese cuisine."
545,4,おでん,False,False,False,False,"`おでん` is a traditional Japanese hotpot dish consisting of various ingredients such as fish cakes, boiled eggs, daikon radish, Konjac (Japanese yam cake), and other ingredients simmered in a soy sauce, mirin, and dashi broth. It is typically enjoyed during colder months and is a popular comfort food in Japan. `おでん` is often served at Izakayas (Japanese pubs) and food stalls, where it is kept warm and customers can choose their preferred ingredients to add to their bowl of broth. The dish is known for its savory and slightly sweet flavor, as well as its warming and comforting qualities."
544,0,たけのこご飯,False,False,False,False,"`たけのこご飯` is a traditional Japanese dish made with bamboo shoots and rice. The bamboo shoots are typically finely chopped and mixed in with the rice during the cooking process, infusing the rice with a delicate, earthy flavor. Seasonings such as soy sauce, mirin, and dashi (Japanese broth) may be added to enhance the taste. `たけのこご飯` is a popular dish in Japan, especially in the spring when bamboo shoots are in season. It is often served as a side dish or as part of a bento box. This dish showcases the simplicity and elegance of Japanese cuisine, with its emphasis on fresh, seasonal ingredients and harmonious flavors."
544,1,たけのこご飯,False,False,False,False,"`たけのこご飯`, also known as takenoko gohan, is a traditional Japanese dish made with bamboo shoots and rice. The bamboo shoots are typically sliced and cooked with soy sauce, mirin, and other seasonings before being mixed into steamed rice. The dish has a subtle yet flavorful taste, with the bamboo shoots adding a unique texture and aroma to the rice. It is often enjoyed as a side dish or as part of a bento box meal. `たけのこご飯` is commonly prepared during the spring season when bamboo shoots are in season and are considered a delicacy in Japanese cuisine."
544,2,たけのこご飯,False,False,False,False,"`たけのこご飯` (takenoko gohan) is a popular Japanese dish made with bamboo shoots and rice. Bamboo shoots are a seasonal delicacy in Japan, and when combined with rice, it creates a simple yet flavorful dish. The bamboo shoots are typically seasoned with soy sauce, mirin, and dashi, then cooked with rice in a rice cooker or pot to create a delicious and aromatic dish. `たけのこご飯` is often enjoyed during the spring season when bamboo shoots are in season, and it is a staple in Japanese home cooking. The dish has a light and slightly earthy flavor, making it a comforting and satisfying meal."
544,3,たけのこご飯,False,False,False,False,"`たけのこご飯` (takenoko gohan) is a traditional Japanese dish made with rice and bamboo shoots. The bamboo shoots are typically chopped into small pieces and cooked together with the rice, giving the dish a fragrant and slightly crunchy texture. The flavor of the bamboo shoots infuses the rice, creating a delicious and subtle taste. `たけのこご飯` is often seasoned with soy sauce, salt, or dashi broth to enhance the umami flavor. It is a popular dish in Japan, especially during the spring when bamboo shoots are in season. It can be enjoyed on its own or as a side dish with other Japanese dishes."
544,4,たけのこご飯,False,False,False,False,"`たけのこご飯` is a traditional Japanese dish made with bamboo shoots and rice. The bamboo shoots are typically thinly sliced and cooked together with the rice, allowing the flavors to meld together. The dish has a light and slightly earthy flavor from the bamboo shoots, and it is often seasoned with soy sauce, mirin, and sometimes dashi for added depth. `たけのこご飯` is a seasonal dish enjoyed in the spring when bamboo shoots are in season, and it is a popular way to celebrate the arrival of spring in Japan."
543,0,五目炊き込みごはん,False,False,False,False,"`五目炊き込みごはん` is a traditional Japanese dish that translates to ""five-ingredient mixed rice."" It is a type of Takikomi Gohan, which is a mixed rice dish cooked with various ingredients. The ""go-moku"" in the name refers to the five main ingredients typically used in this dish, such as vegetables, mushrooms, seafood, meat, or tofu, depending on the recipe. The ingredients are combined with rice and cooked together in a seasoned broth or dashi until the rice is flavored and fluffy. `五目炊き込みごはん` is a wholesome and flavorful dish that is commonly prepared in Japanese households and is enjoyed as a delicious and comforting meal."
543,1,五目炊き込みごはん,False,False,False,False,"`五目炊き込みごはん` is a traditional Japanese dish, which translates to ""Gomoku Takikomi Gohan"" in English. It is a type of mixed rice dish where various ingredients are cooked together with rice. The term ""Gomoku"" means ""five items"" in Japanese, which indicates that the dish typically contains five different ingredients. These ingredients can vary but commonly include vegetables like carrots, shiitake mushrooms, bamboo shoots, and edamame, along with proteins such as chicken, shrimp, and occasionally tofu. The ingredients are usually sautéed before being added to the rice cooker with rice, water, and seasonings like soy sauce, mirin, and dashi. The dish is then cooked until the rice is perfectly steamed and infused with the flavors of the other ingredients. `五目炊き込みごはん` is a hearty and comforting one-pot meal that is popular in Japan for its delicious taste and simple preparation."
543,2,五目炊き込みごはん,False,False,False,False,"`五目炊き込みごはん` is a traditional Japanese rice dish where various ingredients are cooked together with rice. The term `五目` translates to ""five ingredients"" and typically refers to a combination of meat or seafood, vegetables, and seasonings. This dish is known for its rich and savory flavors, as well as its hearty and comforting texture. It is a popular home-cooked meal in Japan and is often served as a main course during lunch or dinner. The ingredients used in `五目炊き込みごはん` can vary based on personal preferences and regional differences, but common additions include chicken, pork, shrimp, mushrooms, carrots, peas, and soy sauce."
543,3,五目炊き込みごはん,False,False,False,False,"`五目炊き込みごはん` is a popular Japanese dish that translates to ""five ingredient mixed rice."" It is a flavorful and hearty dish made by cooking rice with a variety of ingredients such as vegetables, meat, seafood, and seasonings. The five main ingredients typically include diced carrots, shiitake mushrooms, green peas, chicken, and prawns. However, the specific ingredients can vary based on personal preferences and regional recipes. The dish is usually cooked in a seasoned broth or dashi, giving the rice a rich and aromatic flavor. It is a well-balanced one-pot meal that is commonly enjoyed in Japanese households and restaurants."
543,4,五目炊き込みごはん,False,False,False,False,"`五目炊き込みごはん` is a traditional Japanese dish that translates to ""five ingredient mixed rice."" It is essentially a type of takikomi gohan, which is a seasoned rice dish cooked with various ingredients. The ""五目"" in the name refers to the five typical ingredients used in this dish, which often include chicken, shrimp, shiitake mushrooms, bamboo shoots, and sliced omelet or sometimes other ingredients like snow peas, carrots, or chestnuts. The rice is cooked with these ingredients and seasoned with soy sauce, mirin, and dashi (Japanese broth) to give it a savory and umami flavor. It is a popular and comforting dish in Japan, often served as a main dish or as part of a meal."
541,0,鳥の照り焼き,False,False,False,False,"`鳥の照り焼き` is a popular dish in Japanese cuisine that translates to ""grilled chicken with a sweet glaze"" in English. The dish typically consists of bite-sized pieces of chicken (often thigh or breast meat) that are grilled or broiled and then coated with a delicious sauce made from ingredients such as soy sauce, mirin, sake, sugar, and sometimes ginger or garlic. The sauce caramelizes and forms a shiny glaze on the chicken, giving it a sweet and savory flavor. `鳥の照り焼き` is often served as a main dish alongside steamed rice and pickled vegetables or as part of a bento box. It is a popular choice at izakayas (Japanese pubs) and is commonly enjoyed by people of all ages in Japan."
541,1,鳥の照り焼き,False,False,False,False,"`鳥の照り焼き` or ""tori no teriyaki"" is a popular Japanese dish made with grilled or broiled chicken that is glazed with a sweet and savory teriyaki sauce. The word ""tori"" means chicken in Japanese, and ""teriyaki"" refers to the cooking method of grilling or broiling with a glossy glaze made from soy sauce, mirin, sugar, and other ingredients. The sauce gives the chicken a shiny, caramelized coating and a delicious blend of flavors. `鳥の照り焼き` is often served with rice and garnished with sesame seeds, green onions, or pickled vegetables. It is a simple yet flavorful dish that is enjoyed by many in Japan and around the world."
541,2,鳥の照り焼き,False,False,False,False,"`鳥の照り焼き` is a popular Japanese dish that consists of chicken marinated in a sweet and savory sauce, typically made with soy sauce, mirin, sugar, and sake. The chicken is then grilled or broiled until the sauce caramelizes and forms a shiny, sticky glaze, giving the dish its characteristic ""teriyaki"" name, which means ""glazed"" or ""shiny grilled"" in Japanese. This dish is often served with a side of steamed rice and vegetables, making it a well-balanced meal. It is loved for its delicious combination of flavors and textures, and is commonly found in Japanese restaurants both in Japan and internationally."
541,3,鳥の照り焼き,False,False,False,False,"`鳥の照り焼き` is a popular Japanese dish that consists of grilled or broiled chicken that has been coated with a sweet and savory glaze made from soy sauce, sugar, mirin, and sake. The glaze caramelizes on the chicken as it cooks, giving the dish a shiny, flavorful, and slightly sticky finish. It is often garnished with sesame seeds or chopped green onions for added flavor and texture. `鳥の照り焼き` is commonly enjoyed as a main dish in Japanese cuisine and is often served with steamed rice and a side of pickled vegetables. The dish strikes a perfect balance between sweet and savory flavors, making it a favorite among both locals and visitors to Japan."
541,4,鳥の照り焼き,False,False,False,False,"鳥の照り焼き, pronounced as `tori no teriyaki`, is a popular Japanese dish consisting of grilled or broiled chicken that has been marinated in a combination of soy sauce, mirin, sake, and sugar. The word ""teri"" means glaze, and ""yaki"" means to grill or broil. The marinade is typically brushed on the chicken multiple times while cooking to create a glossy, sweet and savory glaze. The dish is often served with a sprinkle of sesame seeds and green onions as garnish. It is commonly enjoyed on its own or with a side of rice and vegetables."
538,0,きんぴらごぼう,False,False,False,False,"`きんぴらごぼう` is a traditional Japanese dish made with julienned burdock root (ごぼう) and carrots stir-fried together with soy sauce, sugar, and sometimes other seasonings like sesame seeds or chili pepper. The name ""kinpira"" comes from the name of a folklore hero known for his fiery temper, which reflects the dish's spicy and savory flavor. The dish is commonly served as a side dish, and the crunchy texture of the burdock root combined with the sweet and savory sauce makes it a popular and flavorful addition to a typical Japanese meal."
538,1,きんぴらごぼう,False,False,False,False,"`きんぴらごぼう` is a popular Japanese dish made with burdock root (ごぼう) stir-fried and seasoned with soy sauce, sugar, and sometimes mirin (sweet rice wine). The burdock root is typically julienned or cut into thin strips before being cooked. The dish has a slightly sweet and savory flavor and a crunchy texture. It is often garnished with sesame seeds for added flavor and texture. `きんぴらごぼう` is commonly enjoyed as a side dish in Japanese cuisine and is known for its earthy and umami-rich taste."
538,2,きんぴらごぼう,False,False,False,False,"`きんぴらごぼう` is a popular Japanese dish made with burdock root (`ごぼう`) that is julienned and stir-fried with carrots, soy sauce, sugar, and sometimes sesame seeds. The dish is known for its savory-sweet flavor and crunchy texture. It is often served as a side dish or as a topping on rice in bento boxes. `きんぴらごぼう` is a well-loved dish in Japan and is commonly found in homemade meals as well as in restaurants and bento shops."
538,3,きんぴらごぼう,False,False,False,False,"`きんぴらごぼう`, pronounced as ""kinpira gobou"" in English, is a traditional Japanese dish made with burdock root (called ""gobou"" in Japanese) and carrots. The ingredients are typically julienned and stir-fried together in a sweet and savory sauce that often includes soy sauce, sugar, mirin (sweet rice wine), and sesame oil. The dish is known for its slightly crunchy texture and the earthy, slightly sweet flavor from the burdock root and carrots. `きんぴらごぼう` is a popular side dish in Japan and is often served with steamed rice as part of a Japanese meal."
538,4,きんぴらごぼう,False,False,False,False,"`きんぴらごぼう` is a traditional Japanese dish made from burdock roots (ごぼう) that are julienned and stir-fried with soy sauce, sugar, and sometimes other seasonings like sesame seeds or red chili pepper flakes. The name `きんぴら` comes from the Japanese word ""kinpira,"" which refers to a cooking style where ingredients are sautéed and simmered in soy sauce and sugar. The dish has a slightly sweet and savory flavor, with a crunchy texture from the burdock roots. It is often served as a side dish or as a topping for rice. `きんぴらごぼう` is a popular home-cooked dish in Japan and is enjoyed for its simplicity and delicious taste."
533,0,天ぷら,False,False,False,False,"`天ぷら` is a popular dish in Japanese cuisine that consists of seafood, vegetables, or meat that is coated in a light batter and deep-fried until crispy. The ingredients are typically dipped in a seasoned soy sauce or tentsuyu (tempura dipping sauce) before being eaten. Tempura is known for its delicate and crispy texture, and it is often served as a main dish or as a topping for noodles or rice bowls. It is a versatile dish that can be enjoyed as a light and flavorful meal or as a side dish in a traditional Japanese meal."
533,1,天ぷら,False,False,False,False,"`天ぷら` is a popular and traditional Japanese dish consisting of seafood, vegetables, or other ingredients that are coated in a light batter and deep-fried until crispy. The batter is usually made of flour, water, and sometimes eggs or other seasonings. Common ingredients for `天ぷら` include shrimp, fish, mushrooms, sweet potato, eggplant, and green beans. It is typically served hot and crispy, often with a dipping sauce called tentsuyu made from dashi, soy sauce, and mirin. `天ぷら` is often enjoyed as a main dish or as a side dish with rice and miso soup."
533,2,天ぷら,False,False,False,False,"`天ぷら` is a popular Japanese dish consisting of seafood, vegetables, or meat that is battered and deep-fried. The batter is usually made with a mixture of wheat flour, water, and sometimes eggs or other ingredients. The ingredients are dipped in the batter and then fried in hot oil until crispy and golden brown. `Tempura` is often served as a main dish or as a topping for noodles or rice bowls. It is typically accompanied by a dipping sauce called tentsuyu, made from dashi (a Japanese soup stock), soy sauce, and mirin (sweet rice wine). Tempura is known for its light and crispy texture, as well as its delicate flavor."
533,3,天ぷら,False,False,False,False,"`天ぷら` is a popular Japanese dish consisting of seafood, vegetables, or other ingredients that are battered and deep-fried. The batter used for `天ぷら` is typically made from a mixture of flour, water, and sometimes eggs or other seasonings. The dish is often served hot and crispy, with a light and airy texture. `天ぷら` can include a variety of ingredients such as shrimp, fish, sweet potato, eggplant, mushrooms, and more. It is commonly enjoyed as a main dish, appetizer, or even as a topping for udon or soba noodles."
533,4,天ぷら,False,False,False,False,"`天ぷら` is a popular Japanese dish consisting of various ingredients such as seafood, vegetables, and mushrooms that are coated in a light batter and deep-fried until crispy. Common ingredients used in `天ぷら` include shrimp, squid, sweet potato, pumpkin, bell pepper, and shiitake mushrooms. The dish is known for its crispy texture and savory flavor, often served with a dipping sauce made of dashi, soy sauce, and mirin. `天ぷら` is commonly enjoyed as a main dish or as a side dish in Japanese cuisine."
532,0,肉じゃが,False,False,False,False,"`肉じゃが`, also known as ""Nikujaga,"" is a popular Japanese dish that consists of simmered meat and potatoes. The dish typically includes thinly sliced beef (or sometimes pork) cooked with potatoes, onions, and carrots in a sweet and savory broth made from soy sauce, sugar, and mirin. The ingredients are simmered together until tender and flavorful. `肉じゃが` is a comforting and hearty dish that is commonly served as a main course in Japanese households. It is often enjoyed with steamed rice and pickles."
532,1,肉じゃが,False,False,False,False,"`肉じゃが` is a classic Japanese dish that consists of simmered potatoes, carrots, and onions with meat (often beef or pork) in a savory soy sauce-based broth. The name `肉じゃが` comes from combining the Japanese words for meat (`肉`, pronounced as ""niku"") and potatoes (`じゃがいも`, pronounced as ""jagaimo""). The dish is typically cooked in a pot or a pan, allowing the ingredients to meld together slowly to create a flavorful and comforting dish. It is a popular homestyle dish in Japan, enjoyed by families as a hearty and satisfying meal."
532,2,肉じゃが,False,False,False,False,"`肉じゃが` is a popular Japanese dish that features bite-sized pieces of meat, typically pork or beef, simmered with potatoes, onions, carrots, and sometimes other vegetables in a savory and sweet soy sauce-based broth. The ingredients are cooked together until the flavors meld and the meat and vegetables become tender. It is a comforting and flavorful dish that is often served as a main course along with steamed rice in Japanese homes and restaurants."
532,3,肉じゃが,False,False,False,False,"`肉じゃが` is a popular Japanese dish that typically consists of stewed meat (usually beef) and potatoes cooked with onions, carrots, and sweetened soy sauce. The ingredients are simmered together in a savory-sweet broth until the flavors meld together and the meat becomes tender. `肉じゃが` is a comforting and hearty dish that is often served as a main course in Japanese households."
532,4,肉じゃが,False,False,False,False,"`肉じゃが` is a popular dish in Japanese cuisine, typically made with braised beef or pork, potatoes, carrots, and onions in a sweet and savory soy sauce-based broth. The meat and vegetables are simmered together until tender, allowing the flavors to meld and creating a comforting and hearty stew-like dish. `肉じゃが` is known for its rich umami flavor and is often served as a main dish, accompanied by steamed rice. It is a beloved home-cooked dish in Japan and is enjoyed by people of all ages."
